User private String userName,User hbm xml select u from User as u where u userName,1,powerstone\src\org\powerstone\ca\model\User.java,powerstone\src\org\powerstone\ca\model\User.hbm.xml,userName,org powerstone ca model User CA USER id PK ID java lang Long native userName string VC NAME true password PASSWORD realName REAL sex SEX email EMAIL memo MEMO state STATE groups JOIN GROUP save update FK Group auto roles ROLE Role rights all delete orphan UserRight webModules WEBMODULE WebModule WEB MODULE AllUsers UsersByState UsersHaveNoGroup ByUserName ByEmail UsersOfResource UserRightsByCombineKeys, hibernate class table CA USER query name AllUsers select u from User as order by id UsersByState where state UsersHaveNoGroup not in g users Group bug groups size sql ByUserName userName ByEmail email UsersOfResource left join rights ur resource UserRightsByCombineKeys UserRight user and privilege p Title PowerStone userID column PK ID unsaved value generator native return Long property VC NAME length type string null true unique String PASSWORD REAL SEX EMAIL MEMO STATE bag JOIN GROUP cascade save update lazy collection key FK many to org powerstone ca model List this getGroups indexOf group add xxx will result insert two rows roles outer auto ROLE Role all delete orphan inverse one webModules WEBMODULE WebModule WEB MODULE ANONYMOUS password realName sex memo NORMAL REMOVED DISABLED log confirmPass oldPass getId Optional  getUserName getPassword getConfirmPass empty setConfirmPass getRealName getSex getEmail getMemo getState remove setState isRemoved equals isInGroup getUsers joinGroup if warn is joining a has already been leaveGroup leaving isn t getRoles joinRole role isInRole leaveRole getRights getWebModules setEmail setGroups setId setPassword setRealName setRights setRoles setSex setUserName setWebModules setMemo object instanceof false new EqualsBuilder append isEquals hashCode HashCodeBuilder toString toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE addRight userRight setUser else tempt right clearRights for Iterator it iterator hasNext next clear getOldPass setOldPass liyingquan gmail com diamond china msn
User private String state USER STATE NORMAL,seeFlowMeta jsp td width fmt message key deploy current state td,0,powerstone\src\org\powerstone\ca\model\User.java,powerstone\web\WEB-INF\views\flow_meta\seeFlowMeta.jsp,state,var selectedTR deployName function changeFlowModule window location replace request getContextPath wf list bt to join flowMetaID c out value workflowMeta newDeploy edit flow deploy dpl workflowMetaID xad editDeploy if undefined deployID else alert fmt message key please select url see flowDeployID open setDeadLine set deadline do workflowID substring result showModalDialog dialogWidth px dialogHeight status help deleteDeploy confirm delete remove enableDeploy enable disableDeploy disable monitor moni oldclassName null cunObj changeBgColor tempi tempName id tcunObj className t toldclassName TD deleteFlow fm meta parent leftFrame reload class style cursor hand onClick this ondblclick title seeFlowMeta img PowerStone css text stylesheet JavaScript tableFrame tdTitle tdContent not empty tableNoBorderCenter center error false refresh tableList TDListTitle blank preview big left flowMeta process flowProcessID name flowFileInUse flowMetaName create time createdTime button default image form memo current state theDeploy flowDeploies ide org powerstone workflow model FlowDeploy, hibernate class table CA USER query name AllUsers select u from User as order by id UsersByState where state UsersHaveNoGroup not in g users Group bug groups size sql ByUserName userName ByEmail email UsersOfResource left join rights ur resource UserRightsByCombineKeys UserRight user and privilege p Title PowerStone userID column PK ID unsaved value generator native return Long property VC NAME length type string null true unique String PASSWORD REAL SEX EMAIL MEMO STATE bag JOIN GROUP cascade save update lazy collection key FK many to org powerstone ca model List this getGroups indexOf group add xxx will result insert two rows roles outer auto ROLE Role all delete orphan inverse one webModules WEBMODULE WebModule WEB MODULE ANONYMOUS password realName sex memo NORMAL REMOVED DISABLED log confirmPass oldPass getId Optional  getUserName getPassword getConfirmPass empty setConfirmPass getRealName getSex getEmail getMemo getState remove setState isRemoved equals isInGroup getUsers joinGroup if warn is joining a has already been leaveGroup leaving isn t getRoles joinRole role isInRole leaveRole getRights getWebModules setEmail setGroups setId setPassword setRealName setRights setRoles setSex setUserName setWebModules setMemo object instanceof false new EqualsBuilder append isEquals hashCode HashCodeBuilder toString toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE addRight userRight setUser else tempt right clearRights for Iterator it iterator hasNext next clear getOldPass setOldPass liyingquan gmail com diamond china msn
User private String state USER STATE NORMAL,workspace xml state,0,powerstone\src\org\powerstone\ca\model\User.java,powerstone\.idea\workspace.xml,state,email C Users lenovo AppData Roaming Subversion ChangeListManager true edaec f bf ddbaae Default Changelist PROJECT DIR find idea compiler xml false vcs pom ps dreambike SHOW DIALOG HIGHLIGHT CONFLICTS NON ACTIVE CHANGELIST LAST RESOLUTION IGNORE DefaultGradleProjectSettings testRunner GRADLE delegatedBuild FindInProjectRecents Git Settings RECENT GIT ROOT PATH MarkdownSettingsMigration stateVersion MavenImportPreferences generalSettings mavenHome D apache maven userSettingsFile conf settings importingSettings jdkForImporter vmOptionsForImporter Xmxm ProblemsViewState selectedTabId CurrentFile ProjectFrameBounds x y width height ProjectId BpqTLjIXcWHwnWfLdwvfp ProjectLevelVcsManager ProjectView Scope PackagesPane ProjectPane powerstone bc ProjectViewProjectNode c PsiDirectoryNode External Libraries cbda ExternalLibrariesNode ProjectViewState hideEmptyMiddlePackages showLibraryContents PropertiesComponent WebServerToolWindowFactoryState aspect path notification shown last opened file web WEB INF lib nodejs interpreter stuck in default project undefined npm reset for structure edited proportion side editor selected configurable reference runner SpellCheckerSettings application level SvnConfiguration TaskManager task number presentableId TimeTrackingManager totallyTimeSpent ToolWindowManager Designer Favorites combo Project Structure bottom Docker Database Changes Version Control Spring SOQL Query Log Analyzer Terminal Event Anonymous Apex Message Find Run Debug Cvs Inspection TODO right Maven Palette Commander SLIDING Ant Build Hierarchy TypeScriptGeneratedFilesManager version editorHistoryManager src org ca model User hbm text views flow performer listMembersToAddPerformer jsp e HTML user group myInfoForm userForm masterDetails ProjectJDKs UI proportions, hibernate class table CA USER query name AllUsers select u from User as order by id UsersByState where state UsersHaveNoGroup not in g users Group bug groups size sql ByUserName userName ByEmail email UsersOfResource left join rights ur resource UserRightsByCombineKeys UserRight user and privilege p Title PowerStone userID column PK ID unsaved value generator native return Long property VC NAME length type string null true unique String PASSWORD REAL SEX EMAIL MEMO STATE bag JOIN GROUP cascade save update lazy collection key FK many to org powerstone ca model List this getGroups indexOf group add xxx will result insert two rows roles outer auto ROLE Role all delete orphan inverse one webModules WEBMODULE WebModule WEB MODULE ANONYMOUS password realName sex memo NORMAL REMOVED DISABLED log confirmPass oldPass getId Optional  getUserName getPassword getConfirmPass empty setConfirmPass getRealName getSex getEmail getMemo getState remove setState isRemoved equals isInGroup getUsers joinGroup if warn is joining a has already been leaveGroup leaving isn t getRoles joinRole role isInRole leaveRole getRights getWebModules setEmail setGroups setId setPassword setRealName setRights setRoles setSex setUserName setWebModules setMemo object instanceof false new EqualsBuilder append isEquals hashCode HashCodeBuilder toString toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE addRight userRight setUser else tempt right clearRights for Iterator it iterator hasNext next clear getOldPass setOldPass liyingquan gmail com diamond china msn
User private String state USER STATE NORMAL,workspace xml frame x y width height extended state,0,powerstone\src\org\powerstone\ca\model\User.java,powerstone\.idea\workspace.xml,state,email C Users lenovo AppData Roaming Subversion ChangeListManager true edaec f bf ddbaae Default Changelist PROJECT DIR find idea compiler xml false vcs pom ps dreambike SHOW DIALOG HIGHLIGHT CONFLICTS NON ACTIVE CHANGELIST LAST RESOLUTION IGNORE DefaultGradleProjectSettings testRunner GRADLE delegatedBuild FindInProjectRecents Git Settings RECENT GIT ROOT PATH MarkdownSettingsMigration stateVersion MavenImportPreferences generalSettings mavenHome D apache maven userSettingsFile conf settings importingSettings jdkForImporter vmOptionsForImporter Xmxm ProblemsViewState selectedTabId CurrentFile ProjectFrameBounds x y width height ProjectId BpqTLjIXcWHwnWfLdwvfp ProjectLevelVcsManager ProjectView Scope PackagesPane ProjectPane powerstone bc ProjectViewProjectNode c PsiDirectoryNode External Libraries cbda ExternalLibrariesNode ProjectViewState hideEmptyMiddlePackages showLibraryContents PropertiesComponent WebServerToolWindowFactoryState aspect path notification shown last opened file web WEB INF lib nodejs interpreter stuck in default project undefined npm reset for structure edited proportion side editor selected configurable reference runner SpellCheckerSettings application level SvnConfiguration TaskManager task number presentableId TimeTrackingManager totallyTimeSpent ToolWindowManager Designer Favorites combo Project Structure bottom Docker Database Changes Version Control Spring SOQL Query Log Analyzer Terminal Event Anonymous Apex Message Find Run Debug Cvs Inspection TODO right Maven Palette Commander SLIDING Ant Build Hierarchy TypeScriptGeneratedFilesManager version editorHistoryManager src org ca model User hbm text views flow performer listMembersToAddPerformer jsp e HTML user group myInfoForm userForm masterDetails ProjectJDKs UI proportions, hibernate class table CA USER query name AllUsers select u from User as order by id UsersByState where state UsersHaveNoGroup not in g users Group bug groups size sql ByUserName userName ByEmail email UsersOfResource left join rights ur resource UserRightsByCombineKeys UserRight user and privilege p Title PowerStone userID column PK ID unsaved value generator native return Long property VC NAME length type string null true unique String PASSWORD REAL SEX EMAIL MEMO STATE bag JOIN GROUP cascade save update lazy collection key FK many to org powerstone ca model List this getGroups indexOf group add xxx will result insert two rows roles outer auto ROLE Role all delete orphan inverse one webModules WEBMODULE WebModule WEB MODULE ANONYMOUS password realName sex memo NORMAL REMOVED DISABLED log confirmPass oldPass getId Optional  getUserName getPassword getConfirmPass empty setConfirmPass getRealName getSex getEmail getMemo getState remove setState isRemoved equals isInGroup getUsers joinGroup if warn is joining a has already been leaveGroup leaving isn t getRoles joinRole role isInRole leaveRole getRights getWebModules setEmail setGroups setId setPassword setRealName setRights setRoles setSex setUserName setWebModules setMemo object instanceof false new EqualsBuilder append isEquals hashCode HashCodeBuilder toString toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE addRight userRight setUser else tempt right clearRights for Iterator it iterator hasNext next clear getOldPass setOldPass liyingquan gmail com diamond china msn
User private String state USER STATE NORMAL,workspace xml state relative caret position,0,powerstone\src\org\powerstone\ca\model\User.java,powerstone\.idea\workspace.xml,state,email C Users lenovo AppData Roaming Subversion ChangeListManager true edaec f bf ddbaae Default Changelist PROJECT DIR find idea compiler xml false vcs pom ps dreambike SHOW DIALOG HIGHLIGHT CONFLICTS NON ACTIVE CHANGELIST LAST RESOLUTION IGNORE DefaultGradleProjectSettings testRunner GRADLE delegatedBuild FindInProjectRecents Git Settings RECENT GIT ROOT PATH MarkdownSettingsMigration stateVersion MavenImportPreferences generalSettings mavenHome D apache maven userSettingsFile conf settings importingSettings jdkForImporter vmOptionsForImporter Xmxm ProblemsViewState selectedTabId CurrentFile ProjectFrameBounds x y width height ProjectId BpqTLjIXcWHwnWfLdwvfp ProjectLevelVcsManager ProjectView Scope PackagesPane ProjectPane powerstone bc ProjectViewProjectNode c PsiDirectoryNode External Libraries cbda ExternalLibrariesNode ProjectViewState hideEmptyMiddlePackages showLibraryContents PropertiesComponent WebServerToolWindowFactoryState aspect path notification shown last opened file web WEB INF lib nodejs interpreter stuck in default project undefined npm reset for structure edited proportion side editor selected configurable reference runner SpellCheckerSettings application level SvnConfiguration TaskManager task number presentableId TimeTrackingManager totallyTimeSpent ToolWindowManager Designer Favorites combo Project Structure bottom Docker Database Changes Version Control Spring SOQL Query Log Analyzer Terminal Event Anonymous Apex Message Find Run Debug Cvs Inspection TODO right Maven Palette Commander SLIDING Ant Build Hierarchy TypeScriptGeneratedFilesManager version editorHistoryManager src org ca model User hbm text views flow performer listMembersToAddPerformer jsp e HTML user group myInfoForm userForm masterDetails ProjectJDKs UI proportions, hibernate class table CA USER query name AllUsers select u from User as order by id UsersByState where state UsersHaveNoGroup not in g users Group bug groups size sql ByUserName userName ByEmail email UsersOfResource left join rights ur resource UserRightsByCombineKeys UserRight user and privilege p Title PowerStone userID column PK ID unsaved value generator native return Long property VC NAME length type string null true unique String PASSWORD REAL SEX EMAIL MEMO STATE bag JOIN GROUP cascade save update lazy collection key FK many to org powerstone ca model List this getGroups indexOf group add xxx will result insert two rows roles outer auto ROLE Role all delete orphan inverse one webModules WEBMODULE WebModule WEB MODULE ANONYMOUS password realName sex memo NORMAL REMOVED DISABLED log confirmPass oldPass getId Optional  getUserName getPassword getConfirmPass empty setConfirmPass getRealName getSex getEmail getMemo getState remove setState isRemoved equals isInGroup getUsers joinGroup if warn is joining a has already been leaveGroup leaving isn t getRoles joinRole role isInRole leaveRole getRights getWebModules setEmail setGroups setId setPassword setRealName setRights setRoles setSex setUserName setWebModules setMemo object instanceof false new EqualsBuilder append isEquals hashCode HashCodeBuilder toString toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE addRight userRight setUser else tempt right clearRights for Iterator it iterator hasNext next clear getOldPass setOldPass liyingquan gmail com diamond china msn
User private String state USER STATE NORMAL,workspace xml state relative caret position,0,powerstone\src\org\powerstone\ca\model\User.java,powerstone\.idea\workspace.xml,state,email C Users lenovo AppData Roaming Subversion ChangeListManager true edaec f bf ddbaae Default Changelist PROJECT DIR find idea compiler xml false vcs pom ps dreambike SHOW DIALOG HIGHLIGHT CONFLICTS NON ACTIVE CHANGELIST LAST RESOLUTION IGNORE DefaultGradleProjectSettings testRunner GRADLE delegatedBuild FindInProjectRecents Git Settings RECENT GIT ROOT PATH MarkdownSettingsMigration stateVersion MavenImportPreferences generalSettings mavenHome D apache maven userSettingsFile conf settings importingSettings jdkForImporter vmOptionsForImporter Xmxm ProblemsViewState selectedTabId CurrentFile ProjectFrameBounds x y width height ProjectId BpqTLjIXcWHwnWfLdwvfp ProjectLevelVcsManager ProjectView Scope PackagesPane ProjectPane powerstone bc ProjectViewProjectNode c PsiDirectoryNode External Libraries cbda ExternalLibrariesNode ProjectViewState hideEmptyMiddlePackages showLibraryContents PropertiesComponent WebServerToolWindowFactoryState aspect path notification shown last opened file web WEB INF lib nodejs interpreter stuck in default project undefined npm reset for structure edited proportion side editor selected configurable reference runner SpellCheckerSettings application level SvnConfiguration TaskManager task number presentableId TimeTrackingManager totallyTimeSpent ToolWindowManager Designer Favorites combo Project Structure bottom Docker Database Changes Version Control Spring SOQL Query Log Analyzer Terminal Event Anonymous Apex Message Find Run Debug Cvs Inspection TODO right Maven Palette Commander SLIDING Ant Build Hierarchy TypeScriptGeneratedFilesManager version editorHistoryManager src org ca model User hbm text views flow performer listMembersToAddPerformer jsp e HTML user group myInfoForm userForm masterDetails ProjectJDKs UI proportions, hibernate class table CA USER query name AllUsers select u from User as order by id UsersByState where state UsersHaveNoGroup not in g users Group bug groups size sql ByUserName userName ByEmail email UsersOfResource left join rights ur resource UserRightsByCombineKeys UserRight user and privilege p Title PowerStone userID column PK ID unsaved value generator native return Long property VC NAME length type string null true unique String PASSWORD REAL SEX EMAIL MEMO STATE bag JOIN GROUP cascade save update lazy collection key FK many to org powerstone ca model List this getGroups indexOf group add xxx will result insert two rows roles outer auto ROLE Role all delete orphan inverse one webModules WEBMODULE WebModule WEB MODULE ANONYMOUS password realName sex memo NORMAL REMOVED DISABLED log confirmPass oldPass getId Optional  getUserName getPassword getConfirmPass empty setConfirmPass getRealName getSex getEmail getMemo getState remove setState isRemoved equals isInGroup getUsers joinGroup if warn is joining a has already been leaveGroup leaving isn t getRoles joinRole role isInRole leaveRole getRights getWebModules setEmail setGroups setId setPassword setRealName setRights setRoles setSex setUserName setWebModules setMemo object instanceof false new EqualsBuilder append isEquals hashCode HashCodeBuilder toString toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE addRight userRight setUser else tempt right clearRights for Iterator it iterator hasNext next clear getOldPass setOldPass liyingquan gmail com diamond china msn
User private String state USER STATE NORMAL,workspace xml state,0,powerstone\src\org\powerstone\ca\model\User.java,powerstone\.idea\workspace.xml,state,email C Users lenovo AppData Roaming Subversion ChangeListManager true edaec f bf ddbaae Default Changelist PROJECT DIR find idea compiler xml false vcs pom ps dreambike SHOW DIALOG HIGHLIGHT CONFLICTS NON ACTIVE CHANGELIST LAST RESOLUTION IGNORE DefaultGradleProjectSettings testRunner GRADLE delegatedBuild FindInProjectRecents Git Settings RECENT GIT ROOT PATH MarkdownSettingsMigration stateVersion MavenImportPreferences generalSettings mavenHome D apache maven userSettingsFile conf settings importingSettings jdkForImporter vmOptionsForImporter Xmxm ProblemsViewState selectedTabId CurrentFile ProjectFrameBounds x y width height ProjectId BpqTLjIXcWHwnWfLdwvfp ProjectLevelVcsManager ProjectView Scope PackagesPane ProjectPane powerstone bc ProjectViewProjectNode c PsiDirectoryNode External Libraries cbda ExternalLibrariesNode ProjectViewState hideEmptyMiddlePackages showLibraryContents PropertiesComponent WebServerToolWindowFactoryState aspect path notification shown last opened file web WEB INF lib nodejs interpreter stuck in default project undefined npm reset for structure edited proportion side editor selected configurable reference runner SpellCheckerSettings application level SvnConfiguration TaskManager task number presentableId TimeTrackingManager totallyTimeSpent ToolWindowManager Designer Favorites combo Project Structure bottom Docker Database Changes Version Control Spring SOQL Query Log Analyzer Terminal Event Anonymous Apex Message Find Run Debug Cvs Inspection TODO right Maven Palette Commander SLIDING Ant Build Hierarchy TypeScriptGeneratedFilesManager version editorHistoryManager src org ca model User hbm text views flow performer listMembersToAddPerformer jsp e HTML user group myInfoForm userForm masterDetails ProjectJDKs UI proportions, hibernate class table CA USER query name AllUsers select u from User as order by id UsersByState where state UsersHaveNoGroup not in g users Group bug groups size sql ByUserName userName ByEmail email UsersOfResource left join rights ur resource UserRightsByCombineKeys UserRight user and privilege p Title PowerStone userID column PK ID unsaved value generator native return Long property VC NAME length type string null true unique String PASSWORD REAL SEX EMAIL MEMO STATE bag JOIN GROUP cascade save update lazy collection key FK many to org powerstone ca model List this getGroups indexOf group add xxx will result insert two rows roles outer auto ROLE Role all delete orphan inverse one webModules WEBMODULE WebModule WEB MODULE ANONYMOUS password realName sex memo NORMAL REMOVED DISABLED log confirmPass oldPass getId Optional  getUserName getPassword getConfirmPass empty setConfirmPass getRealName getSex getEmail getMemo getState remove setState isRemoved equals isInGroup getUsers joinGroup if warn is joining a has already been leaveGroup leaving isn t getRoles joinRole role isInRole leaveRole getRights getWebModules setEmail setGroups setId setPassword setRealName setRights setRoles setSex setUserName setWebModules setMemo object instanceof false new EqualsBuilder append isEquals hashCode HashCodeBuilder toString toHashCode ToStringBuilder ToStringStyle MULTI LINE STYLE addRight userRight setUser else tempt right clearRights for Iterator it iterator hasNext next clear getOldPass setOldPass liyingquan gmail com diamond china msn
EhCacheBasedResourceCache Cache cache,listFlowNodes jsp response setHeader Pragma No cache,0,powerstone\src\org\powerstone\acegi\cache\EhCacheBasedResourceCache.java,powerstone\web\WEB-INF\views\flow_deploy\listFlowNodes.jsp,cache,config function changeColor trObj for i tdID length style color FF deployNode nodeID confirm document all displayIframe src request getContextPath wf see flow node binding dpl flowDeployID c out value flowNodeID performerIframe performer pfm JavaScript EBEBEB top deploy nodes workflowMeta allActivityNodesList theNode font size px cursor hand this nodeName AUTO, Static fields initializers Instance Methods non Javadoc see org springside components acegi cache ResourceCache getResourceFromCache java lang String putResourceInCache model ResourceDetails removeResourceFromCache EhCacheBasedResourceCache logger setCache Optional  this empty getCache return resString Element element null try get catch CacheException cacheException throw new DataRetrievalFailureException Cache failure getMessage if isDebugEnabled debug hit else getValue resourceDetails getResString put getKey remove getAllResources getKeys removeAllResources removeAll
EhCacheBasedResourceCache Cache cache,listRoleMembers jsp response setHeader Pragma No cache,0,powerstone\src\org\powerstone\acegi\cache\EhCacheBasedResourceCache.java,powerstone\web\WEB-INF\views\role_manage\listRoleMembers.jsp,cache,function jumpTo form action request getContextPath role manage list members roleID submit add url var reVal window open resizable yes width height target mainFrame scrollbars num count toDo document all if null return else checked for i length remove pageTo currPageNo alert false oldclassName cunObj changeBgColor tempi tcunObj className t toldclassName TD email class onClick this Content Type text html charset GBK img PowerStone css stylesheet JavaScript tableFrame tdTitle tdContent POST tableList center TDListTitle currUser aPageMembers ide org powerstone ca model User checkbox getId button default divCenter FF task total page curr cancle fmt message key first tgrget self last intValue next end jump to the input, Static fields initializers Instance Methods non Javadoc see org springside components acegi cache ResourceCache getResourceFromCache java lang String putResourceInCache model ResourceDetails removeResourceFromCache EhCacheBasedResourceCache logger setCache Optional  this empty getCache return resString Element element null try get catch CacheException cacheException throw new DataRetrievalFailureException Cache failure getMessage if isDebugEnabled debug hit else getValue resourceDetails getResString put getKey remove getAllResources getKeys removeAllResources removeAll
EhCacheBasedResourceCache Cache cache,myPassForm jsp response setHeader Pragma No cache,0,powerstone\src\org\powerstone\acegi\cache\EhCacheBasedResourceCache.java,powerstone\web\WEB-INF\views\user_group\myPassForm.jsp,cache,Change Password Old New Confirm Content Type text html charset GBK request getContextPath img PowerStone css stylesheet tableFrame tdContent tableNoBorderCenter center pass not empty status errorMessages error false post change my ca return validateUser this userForm id hidden c out value userName realName email sd fg password input oldPass fieldError errorMessage confirmPass submit button default save fmt message key global ok cancel, Static fields initializers Instance Methods non Javadoc see org springside components acegi cache ResourceCache getResourceFromCache java lang String putResourceInCache model ResourceDetails removeResourceFromCache EhCacheBasedResourceCache logger setCache Optional  this empty getCache return resString Element element null try get catch CacheException cacheException throw new DataRetrievalFailureException Cache failure getMessage if isDebugEnabled debug hit else getValue resourceDetails getResString put getKey remove getAllResources getKeys removeAllResources removeAll
EhCacheBasedResourceCache Cache cache,listFinishedTasks jsp response setHeader Pragma No cache,0,powerstone\src\org\powerstone\acegi\cache\EhCacheBasedResourceCache.java,powerstone\web\WEB-INF\views\work_list\listFinishedTasks.jsp,cache,function jumpTo form action request getContextPath list finished tasks wl typeID submit finishedTasks class TD timeStr substring xa JavaScript img PowerStone css stylesheet text tableFrame tdTitle task tdContent post tableList center TDListTitle left memo flow belong finish time currTask aPageFinishedTasks ide org powerstone workflow model FlowTask button taskID default if confirm window location replace get back getTaskID divCenter total FF page curr num cancle fmt message key first open currPageNo tgrget self last intValue next end jump to the pageTo input, Static fields initializers Instance Methods non Javadoc see org springside components acegi cache ResourceCache getResourceFromCache java lang String putResourceInCache model ResourceDetails removeResourceFromCache EhCacheBasedResourceCache logger setCache Optional  this empty getCache return resString Element element null try get catch CacheException cacheException throw new DataRetrievalFailureException Cache failure getMessage if isDebugEnabled debug hit else getValue resourceDetails getResString put getKey remove getAllResources getKeys removeAllResources removeAll
EhCacheBasedResourceCache Cache cache,searchToAssign jsp response setHeader Pragma No cache,0,powerstone\src\org\powerstone\acegi\cache\EhCacheBasedResourceCache.java,powerstone\web\WEB-INF\views\work_list\searchToAssign.jsp,cache,searchToAssign function tijiao if document form person value alert fmt message key task require assign to focus return false else submit searchOrganize all searchResult src request getContextPath search organize do init try var userID xmlSource personData xml catch e description personClass tbehavior url htc choseInput generate dict wl javascript text css center TD border none persons FFFFFF USERID USERNAME button b global ok hidden taskID getAttribute distribute construct yes empty jsp, Static fields initializers Instance Methods non Javadoc see org springside components acegi cache ResourceCache getResourceFromCache java lang String putResourceInCache model ResourceDetails removeResourceFromCache EhCacheBasedResourceCache logger setCache Optional  this empty getCache return resString Element element null try get catch CacheException cacheException throw new DataRetrievalFailureException Cache failure getMessage if isDebugEnabled debug hit else getValue resourceDetails getResString put getKey remove getAllResources getKeys removeAllResources removeAll
EhCacheBasedResourceCache Cache cache,acegi context xml class org springframework cache ehcache EhCacheFactoryBean,0,powerstone\src\org\powerstone\acegi\cache\EhCacheBasedResourceCache.java,powerstone\web\WEB-INF\acegi_context.xml,cache,CONVERT URL TO LOWERCASE BEFORE COMPARISON t tPATTERN TYPE APACHE ANT httpSessionContextIntegrationFilter logoutFilter authenticationProcessingFilter basicProcessingFilter securityContextHolderAwareRequestFilter rememberMeProcessingFilter anonymousProcessingFilter exceptionTranslationFilter filterInvocationInterceptor Contacts Realm false my run as password select vc user name state from ca r role u join ur twhere pk id fk and VC ACTION resource c tr right rc where trc classpath org powerstone acegi ehcache xml filterChainProxy acegisecurity util FilterChainProxy filterInvocationDefinitionSource authenticationManager providers ProviderManager daoAuthenticationProvider anonymous AnonymousAuthenticationProvider key changeThis rememberme RememberMeAuthenticationProvider context HttpSessionContextIntegrationFilter ui logout LogoutFilter login jsp rememberMeServices SecurityContextLogoutHandler loggerListener event authentication LoggerListener webapp AuthenticationProcessingFilter authenticationFailureUrl hasNoRight defaultTargetUrl main filterProcessesUrl j security check basicauth BasicProcessingFilter authenticationEntryPoint basicProcessingFilterEntryPoint BasicProcessingFilterEntryPoint realmName wrapper SecurityContextHolderAwareRequestFilter RememberMeProcessingFilter TokenBasedRememberMeServices userDetailsService AnonymousProcessingFilter userAttribute anonymousUser ROLE ANONYMOUS ExceptionTranslationFilter AuthenticationProcessingFilterEntryPoint loginFormUrl forceHttps accessDeniedHandler AccessDeniedHandlerImpl errorPage passwordEncoder encoding MdPasswordEncoder dao DaoAuthenticationProvider userCache intercept web FilterSecurityInterceptor accessDecisionManager vote AffirmativeBased allowIfAllAbstainDecisions decisionVoters RoleVoter AuthenticatedVoter objectDefinitionSource filterDefinitionSource UnanimousBased roleVoter runAsManager runas RunAsManagerImpl CacheBaseUrlDefinitionSource convertUrlToLowercaseBeforeComparison true useAntPath acegiCacheManager authenticationUtil AuthenticationUtil accessDecisionVoter InCacheDaoImpl authenticationService service DaoAuthenticationService dataSource ps loadUsersQuery authoritiesByUsernameQuery loadResourcesQuery authoritiesByResourceQuery cache EhCacheBasedUserCache springframework EhCacheFactoryBean cacheManager cacheName resourceCache EhCacheBasedResourceCache byName EhCacheManagerFactoryBean configLocation AcegiCacheManagerFactoryBean targetBeanName acegiCacheManagerTarget AcegiCacheManager, Static fields initializers Instance Methods non Javadoc see org springside components acegi cache ResourceCache getResourceFromCache java lang String putResourceInCache model ResourceDetails removeResourceFromCache EhCacheBasedResourceCache logger setCache Optional  this empty getCache return resString Element element null try get catch CacheException cacheException throw new DataRetrievalFailureException Cache failure getMessage if isDebugEnabled debug hit else getValue resourceDetails getResString put getKey remove getAllResources getKeys removeAllResources removeAll
EhCacheBasedResourceCache Cache cache,listBusinessTypesToJoin jsp response setHeader Pragma No cache,0,powerstone\src\org\powerstone\acegi\cache\EhCacheBasedResourceCache.java,powerstone\web\WEB-INF\views\business_type\listBusinessTypesToJoin.jsp,cache,listBTToJoin var currBTBelangTo c if test empty flowMeta businessType out value typeID currBTSelect function submitForm alert fmt message key bt pls select join return parent leftFrame location reload form submit else no diffrent cancel url request getContextPath wf see flow meta fm flowMetaID window replace selectMe str oldclassName null cunObj changeColor tempi tcunObj className TD checked onclick img PowerStone css text stylesheet JavaScript tableFrame tdTitle tdContent update of POST hidden tableList center allBusinessTypes this radio btToJoin left typeName button default global ok Cancel, Static fields initializers Instance Methods non Javadoc see org springside components acegi cache ResourceCache getResourceFromCache java lang String putResourceInCache model ResourceDetails removeResourceFromCache EhCacheBasedResourceCache logger setCache Optional  this empty getCache return resString Element element null try get catch CacheException cacheException throw new DataRetrievalFailureException Cache failure getMessage if isDebugEnabled debug hit else getValue resourceDetails getResString put getKey remove getAllResources getKeys removeAllResources removeAll
