stackOverflowTags,ProjectFormMetadata::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormMetadata.java::String stackOverflowTags;,6,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-metadata.html::edit-metadata.html::<input class=""input"" data-th-classappend=""(${#fields.hasErrors('stackOverflowTags')}? ' is-danger')""::72","sagan\sagan-site\src\main\resources\templates\admin\project\edit-metadata.html::edit-metadata.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('stackOverflowTags')}"" data-th-errors=""*{stackOverflowTags}"">::75","sagan\sagan-site\src\main\resources\templates\admin\project\edit-metadata.html::edit-metadata.html::type=""text"" data-th-field=""*{stackOverflowTags}"" name=""stackOverflowTags""::73","sagan\sagan-site\src\main\resources\templates\admin\project\new.html::new.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('stackOverflowTags')}"" data-th-errors=""*{stackOverflowTags}"">::63","sagan\sagan-site\src\main\resources\templates\admin\project\new.html::new.html::type=""text"" data-th-field=""*{stackOverflowTags}"" name=""stackOverflowTags""::61","sagan\sagan-site\src\main\resources\templates\admin\project\new.html::new.html::<input class=""input"" data-th-classappend=""(${#fields.hasErrors('stackOverflowTags')}? ' is-danger')""::60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generations,ProjectFormGenerations::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormGenerations.java::private List<FormGeneration> generations = new ArrayList<>();,6,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<td><input type=""hidden"" data-th-field=""*{generations[__${generationStat.index}__].name}""/><span data-th-text=""${generation.name}"">2.1.x</span></td>::66","sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<tr data-th-each=""generation*generationStat : ${projectFormGenerations.generations}"">::64","sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<td><input type=""text"" class=""input"" data-th-field=""*{generations[__${generationStat.index}__].commercialSupportEnforcedEndDate}"" autocomplete=""off""/>::71","sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<td><input type=""text"" class=""input"" data-th-field=""*{generations[__${generationStat.index}__].ossSupportEnforcedEndDate}"" autocomplete=""off""/>::68","sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<td><input type=""text"" class=""input"" data-th-field=""*{generations[__${generationStat.index}__].initialReleaseDate}"" autocomplete=""off""/></td>::67","sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<td><input class=""checkbox"" type=""checkbox"" data-th-field=""*{generations[__${generationStat.index}__].toDelete}""/></td>::65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
topicals,TopicalController::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\guides\\TopicalController.java::private Topicals topicals;,5,"sagan\sagan-site\src\main\resources\templates\projects\show.html::show.html::<a data-th-href=""'/guides/topicals/' + ${guide.name}"">::225","sagan\sagan-site\src\main\resources\templates\guides\index.html::index.html::<div data-th-each=""topical : ${topicals}"" class='guide guide-search half border-box flex' data-th-attr=""data-filterable=${topical.title}+' '+${topical.description}"">::67","sagan\sagan-site\src\main\resources\templates\projects\show.html::show.html::<li data-th-each=""guide : ${topicals}"">::224","sagan\sagan-site\src\main\resources\templates\projects\show.html::show.html::<div data-th-if=""${topicals.size() > 0}""::215","sagan\sagan-site\src\main\resources\templates\guides\index.html::index.html::<a class='guide-link bold blue link-darken antialiased' data-th-href=""@{'/guides/topicals/'+${topical.name}+'/'}"" data-th-text=""${topical.title}"">Spring Security Architecture</a>::70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
initialReleaseDate,FormGeneration::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormGenerations.java::private String initialReleaseDate;,5,"sagan\sagan-site\src\main\resources\templates\projects\show.html::show.html::<td><span data-th-text=""${generation.initialReleaseDate}"" data-th-classappend=""${generation.initialReleaseDate.isBefore(now)} ? 'past'"">1 Aug 2018</span></td>::281","sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<td><input class=""input"" type=""text"" data-th-field=""*{newGeneration.initialReleaseDate}"" placeholder=""2020-01-01""/>::80","sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::data-th-errors=""*{newGeneration.initialReleaseDate}"">Date must use the '2021-01-01' format</p></td>::82","sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<td><input type=""text"" class=""input"" data-th-field=""*{generations[__${generationStat.index}__].initialReleaseDate}"" autocomplete=""off""/></td>::67","sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('newGeneration.initialReleaseDate')}""::81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
currentPage,PageElementsBuilder::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\support\\nav\\PageElementsBuilder.java::private final long currentPage;,4,"sagan\sagan-site\src\main\resources\templates\blog\index.html::index.html::<div data-th-text=""${element.label}"" data-th-if=""${!element.navigable && element.currentPage}""::117","sagan\sagan-site\src\main\resources\templates\admin\blog\index.html::index.html::<a class=""pagination-link"" data-th-classappend=""${element.currentPage} ? ' is-current'""::89","sagan\sagan-site\src\main\resources\templates\blog\index.html::index.html::data-th-unless=""${element.navigable || element.currentPage}""></div>::120","sagan\sagan-site\src\main\resources\templates\admin\blog\index.html::index.html::<span class=""pagination-ellipsis"" data-th-unless=""${element.navigable || element.currentPage}"">&hellip;</span>::91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
renderedSummary,Post::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\blog\\Post.java::private String renderedSummary;,4,"sagan\sagan-site\src\main\resources\templates\blog\show.html::show.html::<meta property=""og:description"" data-th-content=""${post.renderedSummary}"">::21","sagan\sagan-site\src\main\resources\templates\team\show.html::show.html::<section data-th-utext=""${post.renderedSummary}"" class='member-post--summary'>This has::100","sagan\sagan-site\src\main\resources\templates\blog\show.html::show.html::<meta name=""twitter:description"" data-th-content=""${post.renderedSummary}"">::11","sagan\sagan-site\src\main\resources\templates\blog\index.html::index.html::<div data-th-utext=""${post.renderedSummary}"">::100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tableOfContents,GuideContent::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\renderer\\GuideContent.java::private String tableOfContents;,1,"sagan\sagan-site\src\main\resources\templates\guides\gs\guide.html::guide.html::<div data-th-utext=""${guide.tableOfContents}"">TOC Content</div>::64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoLocation,MemberProfile::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\team\\MemberProfile.java::private GeoLocation geoLocation;,4,"sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::<input class=""input"" data-th-classappend=""(${#fields.hasErrors('geoLocation')}? ' is-danger')""::59","sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::type=""text"" data-th-field=""*{geoLocation}"" name=""geoLocation""::60","sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::data-th-errors=""*{geoLocation}"">Incorrect geoLocation</p>::63","sagan\sagan-site\src\main\resources\templates\admin\team\edit.html::edit.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('geoLocation')}""::62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toDelete,FormSample::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormSamples.java::private boolean toDelete;,1,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-samples.html::edit-samples.html::data-th-field=""*{samples[__${sampleStat.index}__].toDelete}"">::67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toDelete,FormGeneration::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormGenerations.java::private boolean toDelete;,1,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<td><input class=""checkbox"" type=""checkbox"" data-th-field=""*{generations[__${generationStat.index}__].toDelete}""/></td>::65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toDelete,FormRelease::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormReleases.java::private boolean toDelete;,1,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-releases.html::edit-releases.html::data-th-field=""*{releases[__${releaseStat.index}__].toDelete}""/></td>::67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supportPolicy,ProjectFormMetadata::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormMetadata.java::String supportPolicy;,3,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-metadata.html::edit-metadata.html::<div class=""select"" data-th-classappend=""(${#fields.hasErrors('supportPolicy')}? ' is-danger')"">::120","sagan\sagan-site\src\main\resources\templates\admin\project\edit-metadata.html::edit-metadata.html::<p class=""help is-danger"" data-th-if=""${#fields.hasErrors('supportPolicy')}"" data-th-errors=""*{supportPolicy}"">::126","sagan\sagan-site\src\main\resources\templates\admin\project\edit-metadata.html::edit-metadata.html::<select name=""status"" data-th-field=""*{supportPolicy}"">::121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sortOrder,FormSample::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormSamples.java::private int sortOrder;,2,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-samples.html::edit-samples.html::data-th-field=""*{samples[__${sampleStat.index}__].sortOrder}""/></td>::70","sagan\sagan-site\src\main\resources\templates\admin\project\edit-samples.html::edit-samples.html::<td><input class=""input"" type=""number"" min=""0"" max=""256"" data-th-field=""*{newSample.sortOrder}""/></td>::80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commercialSupportEnforcedEndDate,FormGeneration::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormGenerations.java::private String commercialSupportEnforcedEndDate;,2,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<td><input class=""input"" type=""text"" data-th-field=""*{newGeneration.commercialSupportEnforcedEndDate}"" placeholder=""Leave blank to use official policy""/>::85","sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<td><input type=""text"" class=""input"" data-th-field=""*{generations[__${generationStat.index}__].commercialSupportEnforcedEndDate}"" autocomplete=""off""/>::71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apiDocUrl,FormRelease::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormReleases.java::private String apiDocUrl;,2,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-releases.html::edit-releases.html::data-th-field=""*{releases[__${releaseStat.index}__].apiDocUrl}""/></td>::72","sagan\sagan-site\src\main\resources\templates\admin\project\edit-releases.html::edit-releases.html::<td><input class=""input"" type=""text"" data-th-field=""*{newRelease.apiDocUrl}""/></td>::78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refDocUrl,FormRelease::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormReleases.java::private String refDocUrl;,2,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-releases.html::edit-releases.html::data-th-field=""*{releases[__${releaseStat.index}__].refDocUrl}""/></td>::70","sagan\sagan-site\src\main\resources\templates\admin\project\edit-releases.html::edit-releases.html::<td><input class=""input"" type=""text"" data-th-field=""*{newRelease.refDocUrl}""/></td>::77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ossSupportEnforcedEndDate,FormGeneration::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormGenerations.java::private String ossSupportEnforcedEndDate;,2,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<td><input type=""text"" class=""input"" data-th-field=""*{generations[__${generationStat.index}__].ossSupportEnforcedEndDate}"" autocomplete=""off""/>::68","sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<td><input class=""input"" type=""text"" data-th-field=""*{newGeneration.ossSupportEnforcedEndDate}"" placeholder=""Leave blank to use official policy""/>::83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commercialSupportPolicyEndDate,FormGeneration::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormGenerations.java::private String commercialSupportPolicyEndDate;,1,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<p class=""help"" data-th-if=""${generation.commercialSupportPolicyEndDate}"" data-th-text=""${'Official Policy: ' + generation.commercialSupportPolicyEndDate}"">2020-01-01</p>::72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ossSupportPolicyEndDate,FormGeneration::sagan\\sagan-site\\src\\main\\java\\sagan\\site\\projects\\admin\\ProjectFormGenerations.java::private String ossSupportPolicyEndDate;,1,"sagan\sagan-site\src\main\resources\templates\admin\project\edit-support.html::edit-support.html::<p class=""help"" data-th-if=""${generation.ossSupportPolicyEndDate}"" data-th-text=""${'Official Policy: ' + generation.ossSupportPolicyEndDate}"">2020-01-01</p>::69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
