cache,EhCacheBasedResourceCache::powerstone\\src\\org\\powerstone\\acegi\\cache\\EhCacheBasedResourceCache.java::Cache cache;,1,"powerstone\web\WEB-INF\acegi_context.xml::acegi_context.xml::<property name=""cache"">::329",,,,,,,,,,,,,,,,,,,,,,,,,,
role,RoleRight::powerstone\\src\\org\\powerstone\\ca\\model\\RoleRight.java::private Role role;,2,"powerstone\src\org\powerstone\ca\model\RoleRight.hbm.xml::RoleRight.hbm.xml::name=""role""::45",powerstone\src\org\powerstone\ca\model\Role.hbm.xml::Role.hbm.xml::select rr from RoleRight as rr where rr.role.roleID = ? and rr.resource.id = ? and rr.privilege = ?::96,,,,,,,,,,,,,,,,,,,,,,,,,
businessType,WorkflowMeta::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowMeta.java::private BusinessType businessType;,15,powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::select bt.typeID*count(*) from FlowTaskUser tu join tu.flowTask task join tu.flowTask.flowNodeBinding.flowDeploy.workflowMeta.businessType bt where tu.userID = ? and task.taskState= ? group by bt::200,powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::select count(*) from FlowTaskUser tu join tu.flowTask task join tu.flowTask.flowNodeBinding.flowDeploy.workflowMeta.businessType bt where tu.userID = ? and task.taskState in(?) and bt.typeID = ?::215,"powerstone\src\org\powerstone\workflow\model\WorkflowMeta.hbm.xml::WorkflowMeta.hbm.xml::name=""businessType""::82","powerstone\web\WEB-INF\views\business_type\listBusinessTypesToJoin.jsp::listBusinessTypesToJoin.jsp::<c:if test=""${empty flowMeta.businessType}"">::21",powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::select task from FlowTaskUser tu join tu.flowTask task join tu.flowTask.flowNodeBinding.flowDeploy.workflowMeta.businessType bt where tu.userID = ? and bt.typeID = ? and task.taskState in(?*?) order by task.startTime desc::212,"powerstone\web\WEB-INF\views\business_type\listBusinessTypesToJoin.jsp::listBusinessTypesToJoin.jsp::'<c:out value=""${flowMeta.businessType.typeID}""/>'::19",powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::select task from NewTask nt join nt.flowTask task join task.flowNodeBinding.flowDeploy.workflowMeta.businessType bt where nt.taskCandidateUserID = ? and bt.typeID = ? and task.taskState in(?) order by task.createTime desc::209,"powerstone\web\WEB-INF\views\business_type\listBusinessTypesToJoin.jsp::listBusinessTypesToJoin.jsp::<c:if test=""${flowMeta.businessType.typeID == businessType.typeID}"">::82",powerstone\src\org\powerstone\workflow\model\WorkflowMeta.hbm.xml::WorkflowMeta.hbm.xml::from WorkflowMeta wm WHERE wm.businessType is null::104,powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::select task from FlowTaskUser tu join tu.flowTask task join tu.flowTask.flowNodeBinding.flowDeploy.workflowMeta.businessType bt where tu.userID = ? and bt.typeID = ? and task.taskState in(?) order by task.overTime desc::218,"powerstone\web\WEB-INF\views\business_type\listBusinessTypesToJoin.jsp::listBusinessTypesToJoin.jsp::<c:if test=""${!empty flowMeta.businessType}"">::81","powerstone\web\WEB-INF\views\business_type\listBusinessTypesToJoin.jsp::listBusinessTypesToJoin.jsp::<c:if test=""${!empty flowMeta.businessType}"">::18",powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::select count(*) from NewTask nt join nt.flowTask task join task.flowNodeBinding.flowDeploy.workflowMeta.businessType bt where nt.taskCandidateUserID = ? and task.taskState in(?) and bt.typeID = ?::203,powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::select bt.typeID*count(*) from FlowTaskUser tu join tu.flowTask task join tu.flowTask.flowNodeBinding.flowDeploy.workflowMeta.businessType bt where tu.userID = ? and task.taskState in (?*?) group by bt::182,powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::select count(*) from FlowTaskUser tu join tu.flowTask task join tu.flowTask.flowNodeBinding.flowDeploy.workflowMeta.businessType bt where tu.userID = ? and task.taskState in(?*?) and bt.typeID = ?::206,powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::select bt.typeID*count(*) from NewTask nt join nt.flowTask task join task.flowNodeBinding.flowDeploy.workflowMeta.businessType bt where nt.taskCandidateUserID = ? and task.taskState in (?) group by bt::179,,,,,,,,,,,
authenticationService,AcegiCacheManager::powerstone\\src\\org\\powerstone\\acegi\\cache\\AcegiCacheManager.java::private AuthenticationService authenticationService;,1,"powerstone\web\WEB-INF\acegi_context.xml::acegi_context.xml::<property name=""authenticationService""::356",,,,,,,,,,,,,,,,,,,,,,,,,,
flowMetaFileDAO,FlowMetaManagerImpl::powerstone\\src\\org\\powerstone\\workflow\\service\\impl\\FlowMetaManagerImpl.java::private FlowMetaFileDAO flowMetaFileDAO;,1,"powerstone\web\WEB-INF\workflow_service_context.xml::workflow_service_context.xml::<property name=""flowMetaFileDAO"">::64",,,,,,,,,,,,,,,,,,,,,,,,,,
workflowDriverDAO,WorkflowDriverManagerImpl::powerstone\\src\\org\\powerstone\\workflow\\service\\impl\\WorkflowDriverManagerImpl.java::private WorkflowDriverDAO workflowDriverDAO;,1,"powerstone\web\WEB-INF\workflow_service_context.xml::workflow_service_context.xml::<property name=""workflowDriverDAO"">::92",,,,,,,,,,,,,,,,,,,,,,,,,,
tasksNum,BusinessType::powerstone\\src\\org\\powerstone\\workflow\\model\\BusinessType.java::private Integer tasksNum;,3,"powerstone\web\WEB-INF\views\work_list\listTaskKinds.jsp::listTaskKinds.jsp::<c:out value=""${businessType1.tasksNum}""/></font>)::63","powerstone\web\WEB-INF\views\work_list\listTaskKinds.jsp::listTaskKinds.jsp::<c:out value=""${businessType.tasksNum}""/></font>)::80","powerstone\web\WEB-INF\views\work_list\listTaskKinds.jsp::listTaskKinds.jsp::<c:out value=""${businessType.tasksNum}""/></font>)::120",,,,,,,,,,,,,,,,,,,,,,,,
driverInputParamID,WFDriverInputParam::powerstone\\src\\org\\powerstone\\workflow\\model\\WFDriverInputParam.java::private Long driverInputParamID = new Long( -1);,3,"powerstone\web\WEB-INF\views\flow_driver\seeDriverDetail.jsp::seeDriverDetail.jsp::onclick=""deleteInputParam('<c:out value=""${theDriver.flowDriverID}""/>'*'<c:out value=""${theInputParam.driverInputParamID}""/>')""::30","powerstone\web\WEB-INF\views\flow_driver\driverInputForm.jsp::driverInputForm.jsp::<spring:bind path=""driverInput.driverInputParamID"">::31","powerstone\src\org\powerstone\workflow\model\WFDriverInputParam.hbm.xml::WFDriverInputParam.hbm.xml::name=""driverInputParamID""::15",,,,,,,,,,,,,,,,,,,,,,,,
nodeName,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String nodeName;,3,"powerstone\web\WEB-INF\views\flow_deploy\listFlowNodes.jsp::listFlowNodes.jsp::<c:out value=""${theNode.nodeName}""/>::49","powerstone\web\WEB-INF\views\flow_performer\configNodePerformer.jsp::configNodePerformer.jsp::* <c:out value=""${currNode.nodeName}""/>::237","powerstone\web\WEB-INF\views\flow_performer\configNodePerformer.jsp::configNodePerformer.jsp::* <c:out value=""${currNode.nodeName}""/>::202",,,,,,,,,,,,,,,,,,,,,,,,
driverOutputParamEnumeID,WFDriverOutputParamEnume::powerstone\\src\\org\\powerstone\\workflow\\model\\WFDriverOutputParamEnume.java::private Long driverOutputParamEnumeID = new Long( -1);,3,"powerstone\src\org\powerstone\workflow\model\WFDriverOutputParamEnume.hbm.xml::WFDriverOutputParamEnume.hbm.xml::name=""driverOutputParamEnumeID""::15","powerstone\web\WEB-INF\views\flow_driver\seeDriverDetail.jsp::seeDriverDetail.jsp::<option value='<c:out value=""${theOutputParamEnume.driverOutputParamEnumeID}""/>'>::71","powerstone\web\WEB-INF\views\flow_driver\driverOutputEnumeForm.jsp::driverOutputEnumeForm.jsp::<spring:bind path=""driverOutputEnume.driverOutputParamEnumeID"">::32",,,,,,,,,,,,,,,,,,,,,,,,
ipAddress,UserToken::powerstone\\src\\org\\powerstone\\ca\\model\\UserToken.java::private String ipAddress;,3,"powerstone\src\org\powerstone\ca\model\UserToken.hbm.xml::UserToken.hbm.xml::name=""ipAddress""::45",powerstone\src\org\powerstone\ca\model\UserToken.hbm.xml::UserToken.hbm.xml::select ut from UserToken as ut where ut.userID = ? and ut.ipAddress = ?::83,powerstone\src\org\powerstone\ca\model\UserToken.hbm.xml::UserToken.hbm.xml::select ut from UserToken as ut where ut.token = ? and ut.ipAddress = ?::77,,,,,,,,,,,,,,,,,,,,,,,,
filterInvocationDefinitionSource,AuthenticationUtil::powerstone\\src\\org\\powerstone\\acegi\\util\\AuthenticationUtil.java::FilterInvocationDefinitionSource filterInvocationDefinitionSource;,1,"powerstone\web\WEB-INF\acegi_context.xml::acegi_context.xml::<property name=""filterInvocationDefinitionSource"" ref=""filterDefinitionSource"" />::273",,,,,,,,,,,,,,,,,,,,,,,,,,
overTime,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::private String overTime;,2,"powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::name=""overTime""::53",powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::select task from FlowTaskUser tu join tu.flowTask task join tu.flowTask.flowNodeBinding.flowDeploy.workflowMeta.businessType bt where tu.userID = ? and bt.typeID = ? and task.taskState in(?) order by task.overTime desc::218,,,,,,,,,,,,,,,,,,,,,,,,,
wfDriverOutputParams,WorkflowDriver::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowDriver.java::private java.util.List wfDriverOutputParams = new ArrayList();,2,"powerstone\src\org\powerstone\workflow\model\WorkflowDriver.hbm.xml::WorkflowDriver.hbm.xml::name=""wfDriverOutputParams""::67","powerstone\web\WEB-INF\views\flow_driver\seeDriverDetail.jsp::seeDriverDetail.jsp::<c:forEach items=""${theDriver.wfDriverOutputParams}"" var=""theOutputParam"">::51",,,,,,,,,,,,,,,,,,,,,,,,,
newTasks,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::private List newTasks = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::name=""newTasks""::127",,,,,,,,,,,,,,,,,,,,,,,,,,
sendEmail,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::private Integer sendEmail = NEW_TASK_NOT_EMAILED;,2,"powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::name=""sendEmail""::161",powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::select task from FlowTask task where task.taskState in (?) and task.sendEmail = ?::197,,,,,,,,,,,,,,,,,,,,,,,,,
wfDriverInputParams,WorkflowDriver::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowDriver.java::private java.util.List wfDriverInputParams = new ArrayList();,2,"powerstone\web\WEB-INF\views\flow_driver\seeDriverDetail.jsp::seeDriverDetail.jsp::<c:forEach var=""theInputParam"" items=""${theDriver.wfDriverInputParams}"">::26","powerstone\src\org\powerstone\workflow\model\WorkflowDriver.hbm.xml::WorkflowDriver.hbm.xml::name=""wfDriverInputParams""::84",,,,,,,,,,,,,,,,,,,,,,,,,
createdTime,FlowMetaFile::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowMetaFile.java::private String createdTime;,2,"powerstone\src\org\powerstone\workflow\model\FlowMetaFile.hbm.xml::FlowMetaFile.hbm.xml::name=""createdTime""::46","powerstone\web\WEB-INF\views\flow_meta\seeFlowMeta.jsp::seeFlowMeta.jsp::<fmt:message key=""flowMeta.create_time""/><c:out value=""${workflowMeta.flowFileInUse.createdTime}""/>::178",,,,,,,,,,,,,,,,,,,,,,,,,
driverOutputParamEnumes,WFDriverOutputParam::powerstone\\src\\org\\powerstone\\workflow\\model\\WFDriverOutputParam.java::private List driverOutputParamEnumes = new ArrayList();,2,"powerstone\web\WEB-INF\views\flow_driver\seeDriverDetail.jsp::seeDriverDetail.jsp::<c:forEach items=""${theOutputParam.driverOutputParamEnumes}""::69","powerstone\src\org\powerstone\workflow\model\WFDriverOutputParam.hbm.xml::WFDriverOutputParam.hbm.xml::name=""driverOutputParamEnumes""::54",,,,,,,,,,,,,,,,,,,,,,,,,
workflowMetas,BusinessType::powerstone\\src\\org\\powerstone\\workflow\\model\\BusinessType.java::private List workflowMetas = new ArrayList();,2,"powerstone\web\WEB-INF\views\business_type\listAllBusinessTypes.jsp::listAllBusinessTypes.jsp::<c:forEach items=""${businessType.workflowMetas}"" var=""flowMeta"" varStatus=""idee"">::93","powerstone\src\org\powerstone\workflow\model\BusinessType.hbm.xml::BusinessType.hbm.xml::name=""workflowMetas""::39",,,,,,,,,,,,,,,,,,,,,,,,,
alt,"HasRightToDoTag::powerstone\\src\\org\\powerstone\\ca\\tags\\HasRightToDoTag.java::protected String alt = """";",1,powerstone\web\WEB-INF\powerstone-ca.tld::powerstone-ca.tld::<name>alt</name>::18,,,,,,,,,,,,,,,,,,,,,,,,,,
flowDeploies,WorkflowMeta::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowMeta.java::private List flowDeploies = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\WorkflowMeta.hbm.xml::WorkflowMeta.hbm.xml::name=""flowDeploies""::56",,,,,,,,,,,,,,,,,,,,,,,,,,
lastAccessTime,UserToken::powerstone\\src\\org\\powerstone\\ca\\model\\UserToken.java::private String lastAccessTime;,2,"powerstone\src\org\powerstone\ca\model\UserToken.hbm.xml::UserToken.hbm.xml::name=""lastAccessTime""::61",powerstone\src\org\powerstone\ca\model\UserToken.hbm.xml::UserToken.hbm.xml::select ut from UserToken as ut where ut.lastAccessTime < ?::80,,,,,,,,,,,,,,,,,,,,,,,,,
linkFlowProc,FlowProc::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProc.java::private FlowProc linkFlowProc;,1,"powerstone\src\org\powerstone\workflow\model\FlowProc.hbm.xml::FlowProc.hbm.xml::name=""linkFlowProc""::46",,,,,,,,,,,,,,,,,,,,,,,,,,
flowUserPerformers,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::private List flowUserPerformers = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowNodeBinding.hbm.xml::FlowNodeBinding.hbm.xml::name=""flowUserPerformers""::70",,,,,,,,,,,,,,,,,,,,,,,,,,
refuseFor,FlowTaskRefuse::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTaskRefuse.java::private String refuseFor;,1,"powerstone\src\org\powerstone\workflow\model\FlowTaskRefuse.hbm.xml::FlowTaskRefuse.hbm.xml::name=""refuseFor""::30",,,,,,,,,,,,,,,,,,,,,,,,,,
flowFileVersions,WorkflowMeta::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowMeta.java::private List flowFileVersions = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\WorkflowMeta.hbm.xml::WorkflowMeta.hbm.xml::name=""flowFileVersions""::39",,,,,,,,,,,,,,,,,,,,,,,,,,
accessDecisionVoter,AuthenticationUtil::powerstone\\src\\org\\powerstone\\acegi\\util\\AuthenticationUtil.java::AccessDecisionVoter accessDecisionVoter;,1,"powerstone\web\WEB-INF\acegi_context.xml::acegi_context.xml::<property name=""accessDecisionVoter"" ref=""roleVoter""/>::272",,,,,,,,,,,,,,,,,,,,,,,,,,
flowNodeOutputParamEnumeBindings,FlowNodeOutputParamBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeOutputParamBinding.java::private List flowNodeOutputParamEnumeBindings = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowNodeOutputParamBinding.hbm.xml::FlowNodeOutputParamBinding.hbm.xml::name=""flowNodeOutputParamEnumeBindings""::46",,,,,,,,,,,,,,,,,,,,,,,,,,
webModules,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::private List webModules = new ArrayList();,1,"powerstone\src\org\powerstone\ca\model\User.hbm.xml::User.hbm.xml::name=""webModules""::143",,,,,,,,,,,,,,,,,,,,,,,,,,
flowProcTransitions,FlowProcTransaction::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransaction.java::private List flowProcTransitions = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowProcTransaction.hbm.xml::FlowProcTransaction.hbm.xml::name=""flowProcTransitions""::38",,,,,,,,,,,,,,,,,,,,,,,,,,
starterUserID,FlowProc::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProc.java::private String starterUserID;,1,"powerstone\src\org\powerstone\workflow\model\FlowProc.hbm.xml::FlowProc.hbm.xml::name=""starterUserID""::54",,,,,,,,,,,,,,,,,,,,,,,,,,
taskRoles,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::private List taskRoles = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::name=""taskRoles""::93",,,,,,,,,,,,,,,,,,,,,,,,,,
wfDriverOutputParamEnume,FlowNodeOutputParamEnumeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeOutputParamEnumeBinding.java::private WFDriverOutputParamEnume wfDriverOutputParamEnume;,1,"powerstone\src\org\powerstone\workflow\model\FlowNodeOutputParamEnumeBinding.hbm.xml::FlowNodeOutputParamEnumeBinding.hbm.xml::name=""wfDriverOutputParamEnume""::46",,,,,,,,,,,,,,,,,,,,,,,,,,
lobHandler,FlowMetaFileDAOJDBC::powerstone\\src\\org\\powerstone\\workflow\\dao\\jdbc\\FlowMetaFileDAOJDBC.java::private LobHandler lobHandler;,1,"powerstone\web\WEB-INF\workflow_service_context.xml::workflow_service_context.xml::<property name=""lobHandler"">::27",,,,,,,,,,,,,,,,,,,,,,,,,,
flowNodeInputParamBindings,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::private List flowNodeInputParamBindings = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowNodeBinding.hbm.xml::FlowNodeBinding.hbm.xml::name=""flowNodeInputParamBindings""::121",,,,,,,,,,,,,,,,,,,,,,,,,,
flowNodeOutputParamBindings,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::private List flowNodeOutputParamBindings = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowNodeBinding.hbm.xml::FlowNodeBinding.hbm.xml::name=""flowNodeOutputParamBindings""::104",,,,,,,,,,,,,,,,,,,,,,,,,,
driverParamValue,FlowProcRelativeData::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcRelativeData.java::private String driverParamValue;,1,"powerstone\src\org\powerstone\workflow\model\FlowProcRelativeData.hbm.xml::FlowProcRelativeData.hbm.xml::name=""driverParamValue""::46",,,,,,,,,,,,,,,,,,,,,,,,,,
sex,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::private String sex;,1,"powerstone\src\org\powerstone\ca\model\User.hbm.xml::User.hbm.xml::name=""sex""::55",,,,,,,,,,,,,,,,,,,,,,,,,,
currentState,FlowDeploy::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowDeploy.java::private String currentState;,1,"powerstone\src\org\powerstone\workflow\model\FlowDeploy.hbm.xml::FlowDeploy.hbm.xml::name=""currentState""::46",,,,,,,,,,,,,,,,,,,,,,,,,,
fmf,FlowMetaFileDAOTest::powerstone\\test\\org\\powerstone\\workflow\\dao\\FlowMetaFileDAOTest.java::FlowMetaFile fmf;,1,powerstone\src\org\powerstone\workflow\model\FlowMetaFile.hbm.xml::FlowMetaFile.hbm.xml::from FlowMetaFile fmf order by fmf.flowFileID asc::62,,,,,,,,,,,,,,,,,,,,,,,,,,
flowProcs,FlowDeploy::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowDeploy.java::private List flowProcs = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowDeploy.hbm.xml::FlowDeploy.hbm.xml::name=""flowProcs""::86",,,,,,,,,,,,,,,,,,,,,,,,,,
logOnTime,UserToken::powerstone\\src\\org\\powerstone\\ca\\model\\UserToken.java::private String logOnTime;,1,"powerstone\src\org\powerstone\ca\model\UserToken.hbm.xml::UserToken.hbm.xml::name=""logOnTime""::53",,,,,,,,,,,,,,,,,,,,,,,,,,
flowDriverManager,WorkflowEngineImpl::powerstone\\src\\org\\powerstone\\workflow\\service\\impl\\WorkflowEngineImpl.java::private WorkflowDriverManager flowDriverManager;,1,"powerstone\web\WEB-INF\workflow_engine_context.xml::workflow_engine_context.xml::<property name=""flowDriverManager""><ref bean=""workflowDriverManager""/></property>::29",,,,,,,,,,,,,,,,,,,,,,,,,,
transactionID,FlowProcTransaction::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransaction.java::private Long transactionID = new Long( -1);,1,"powerstone\src\org\powerstone\workflow\model\FlowProcTransaction.hbm.xml::FlowProcTransaction.hbm.xml::name=""transactionID""::15",,,,,,,,,,,,,,,,,,,,,,,,,,
targetBeanName,AcegiCacheManagerFactoryBean::powerstone\\src\\org\\powerstone\\acegi\\cache\\AcegiCacheManagerFactoryBean.java::String targetBeanName;,1,"powerstone\web\WEB-INF\acegi_context.xml::acegi_context.xml::<property name=""targetBeanName"" value=""acegiCacheManagerTarget"" />::349",,,,,,,,,,,,,,,,,,,,,,,,,,
parentGroup,Group::powerstone\\src\\org\\powerstone\\ca\\model\\Group.java::private Group parentGroup;,1,"powerstone\src\org\powerstone\ca\model\Group.hbm.xml::Group.hbm.xml::name=""parentGroup""::45",,,,,,,,,,,,,,,,,,,,,,,,,,
flowProcTransactions,FlowProc::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProc.java::private java.util.List flowProcTransactions = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowProc.hbm.xml::FlowProc.hbm.xml::name=""flowProcTransactions""::96",,,,,,,,,,,,,,,,,,,,,,,,,,
flowTasks,FlowProcTransaction::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransaction.java::private List flowTasks = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowProcTransaction.hbm.xml::FlowProcTransaction.hbm.xml::name=""flowTasks""::55",,,,,,,,,,,,,,,,,,,,,,,,,,
childGroups,Group::powerstone\\src\\org\\powerstone\\ca\\model\\Group.java::private List childGroups = new ArrayList();,1,"powerstone\src\org\powerstone\ca\model\Group.hbm.xml::Group.hbm.xml::name=""childGroups""::90",,,,,,,,,,,,,,,,,,,,,,,,,,
linkedFlowProcs,FlowProc::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProc.java::private java.util.List linkedFlowProcs = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowProc.hbm.xml::FlowProc.hbm.xml::name=""linkedFlowProcs""::79",,,,,,,,,,,,,,,,,,,,,,,,,,
taskAssigners,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::private List taskAssigners = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowTask.hbm.xml::FlowTask.hbm.xml::name=""taskAssigners""::110",,,,,,,,,,,,,,,,,,,,,,,,,,
facePage,WebModule::powerstone\\src\\org\\powerstone\\ca\\model\\WebModule.java::private String facePage;,1,"powerstone\src\org\powerstone\ca\model\WebModule.hbm.xml::WebModule.hbm.xml::name=""facePage""::39",,,,,,,,,,,,,,,,,,,,,,,,,,
authoritiesByResourceQuery,DaoAuthenticationService::powerstone\\src\\org\\powerstone\\acegi\\service\\DaoAuthenticationService.java::private String authoritiesByResourceQuery;,1,"powerstone\web\WEB-INF\acegi_context.xml::acegi_context.xml::<property name=""authoritiesByResourceQuery"">::305",,,,,,,,,,,,,,,,,,,,,,,,,,
workflowFile,FlowMetaFileStore::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowMetaFileStore.java::private java.sql.Blob workflowFile;,1,"powerstone\src\org\powerstone\workflow\model\FlowMetaFileStore.hbm.xml::FlowMetaFileStore.hbm.xml::name=""workflowFile""::37",,,,,,,,,,,,,,,,,,,,,,,,,,
fromNodeID,FlowProcTransition::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransition.java::private String fromNodeID;,1,"powerstone\src\org\powerstone\workflow\model\FlowProcTransition.hbm.xml::FlowProcTransition.hbm.xml::name=""fromNodeID""::30",,,,,,,,,,,,,,,,,,,,,,,,,,
workflowTransitionID,FlowProcTransition::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransition.java::private String workflowTransitionID;,1,"powerstone\src\org\powerstone\workflow\model\FlowProcTransition.hbm.xml::FlowProcTransition.hbm.xml::name=""workflowTransitionID""::38",,,,,,,,,,,,,,,,,,,,,,,,,,
nodeOutputParamEnume,FlowNodeOutputParamEnumeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeOutputParamEnumeBinding.java::private String nodeOutputParamEnume;,1,"powerstone\src\org\powerstone\workflow\model\FlowNodeOutputParamEnumeBinding.hbm.xml::FlowNodeOutputParamEnumeBinding.hbm.xml::name=""nodeOutputParamEnume""::38",,,,,,,,,,,,,,,,,,,,,,,,,,
loadUsersQuery,DaoAuthenticationService::powerstone\\src\\org\\powerstone\\acegi\\service\\DaoAuthenticationService.java::private String loadUsersQuery;,1,"powerstone\web\WEB-INF\acegi_context.xml::acegi_context.xml::<property name=""loadUsersQuery"">::291",,,,,,,,,,,,,,,,,,,,,,,,,,
flowNodeBindings,FlowDeploy::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowDeploy.java::private List flowNodeBindings = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowDeploy.hbm.xml::FlowDeploy.hbm.xml::name=""flowNodeBindings""::69",,,,,,,,,,,,,,,,,,,,,,,,,,
refuseUser,FlowTaskRefuse::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTaskRefuse.java::private String refuseUser;,1,"powerstone\src\org\powerstone\workflow\model\FlowTaskRefuse.hbm.xml::FlowTaskRefuse.hbm.xml::name=""refuseUser""::38",,,,,,,,,,,,,,,,,,,,,,,,,,
logID,UserToken::powerstone\\src\\org\\powerstone\\ca\\model\\UserToken.java::private Long logID = new Long( -1);,1,"powerstone\src\org\powerstone\ca\model\UserToken.hbm.xml::UserToken.hbm.xml::name=""logID""::15",,,,,,,,,,,,,,,,,,,,,,,,,,
paramEnumeBindingID,FlowNodeOutputParamEnumeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeOutputParamEnumeBinding.java::private Long paramEnumeBindingID = new Long( -1);,1,"powerstone\src\org\powerstone\workflow\model\FlowNodeOutputParamEnumeBinding.hbm.xml::FlowNodeOutputParamEnumeBinding.hbm.xml::name=""paramEnumeBindingID""::15",,,,,,,,,,,,,,,,,,,,,,,,,,
loadResourcesQuery,DaoAuthenticationService::powerstone\\src\\org\\powerstone\\acegi\\service\\DaoAuthenticationService.java::private String loadResourcesQuery;,1,"powerstone\web\WEB-INF\acegi_context.xml::acegi_context.xml::<property name=""loadResourcesQuery"">::302",,,,,,,,,,,,,,,,,,,,,,,,,,
flowProcRelativeDatas,FlowProc::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProc.java::private java.util.List flowProcRelativeDatas = new ArrayList();,1,"powerstone\src\org\powerstone\workflow\model\FlowProc.hbm.xml::FlowProc.hbm.xml::name=""flowProcRelativeDatas""::62",,,,,,,,,,,,,,,,,,,,,,,,,,
