workflowTransitionID,1,FlowProcTransition::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransition.java::private String workflowTransitionID;,
driverInputParamID,1,WFDriverInputParam::powerstone\\src\\org\\powerstone\\workflow\\model\\WFDriverInputParam.java::private Long driverInputParamID = new Long( -1);,
status,1,WebModule::powerstone\\src\\org\\powerstone\\ca\\model\\WebModule.java::private String status;,
driverOutputParamEnumeValue,1,WFDriverOutputParamEnume::powerstone\\src\\org\\powerstone\\workflow\\model\\WFDriverOutputParamEnume.java::private String driverOutputParamEnumeValue;,
fieldID,1,FlowDataField::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowDataField.java::private String fieldID;,
nodeName,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String nodeName;,
DEFAULT_SET_SERVER_DOMAIN,1,AuthenticateManagerImpl::powerstone\\src\\org\\powerstone\\ca\\service\\impl\\AuthenticateManagerImpl.java::private final static boolean DEFAULT_SET_SERVER_DOMAIN = false;,
driverManagerBeanName,1,WorkflowFactoryPlugin::powerstone\\src\\org\\powerstone\\workflow\\flowdriver\\WorkflowFactoryPlugin.java::private String driverManagerBeanName = DEFAULT_DRIVER_MANAGER_BEAN_NAME;,
TRANSACTION_STATE_OVER,1,FlowProcTransaction::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransaction.java::public static final String TRANSACTION_STATE_OVER = "over";,
nodeOutputParamEnume,1,FlowNodeOutputParamEnumeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeOutputParamEnumeBinding.java::private String nodeOutputParamEnume;,
flowDeployID,1,FlowDeploy::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowDeploy.java::private Long flowDeployID = new Long( -1);,
ERROR_FLOWDEPLOY_READY,1,ExceptionMessage::powerstone\\src\\org\\powerstone\\workflow\\exception\\ExceptionMessage.java::public static final String ERROR_FLOWDEPLOY_READY = "error.flowdeploy.ready";,
typeName,1,BusinessType::powerstone\\src\\org\\powerstone\\workflow\\model\\BusinessType.java::private String typeName;,
PREVIEW_VARIABLE,1,FlowMetaConstants::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowMetaConstants.java::public static final String PREVIEW_VARIABLE = "Preview_Variable"; //����Ԥ������,
loadUsersQuery,1,DaoAuthenticationService::powerstone\\src\\org\\powerstone\\acegi\\service\\DaoAuthenticationService.java::private String loadUsersQuery;,
nodeBindingID,1,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::private Long nodeBindingID = new Long( -1);,
PERSON_STATE,1,FlowMetaConstants::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowMetaConstants.java::public static final String PERSON_STATE = "personState"; //�ڵ��д���չ�����򲻷�����stateID,
VALIDATE_START_FLOW,1,WorkflowEngineImpl::powerstone\\src\\org\\powerstone\\workflow\\service\\impl\\WorkflowEngineImpl.java::public static final boolean VALIDATE_START_FLOW = false;,
tokenLifeCycle,1,AuthenticateManagerImpl::powerstone\\src\\org\\powerstone\\ca\\service\\impl\\AuthenticateManagerImpl.java::private static String tokenLifeCycle = DEFAULT_TOKEN_LIFE_CYCLE; //���Ƶ���������,
ERROR_FLOWTASK_INVALID_STATE,1,ExceptionMessage::powerstone\\src\\org\\powerstone\\workflow\\exception\\ExceptionMessage.java::public static final String ERROR_FLOWTASK_INVALID_STATE =,
caToken,1,AuthenticateManagerImpl::powerstone\\src\\org\\powerstone\\ca\\service\\impl\\AuthenticateManagerImpl.java::private static String caToken = DEFAULT_CA_TOKEN;,
OTHER_BUSINESS_TYPE_NAME,1,BusinessType::powerstone\\src\\org\\powerstone\\workflow\\model\\BusinessType.java::public static final String OTHER_BUSINESS_TYPE_NAME = "����";,
mailFrom,1,SendTaskQuartzJob::powerstone\\src\\org\\powerstone\\workflow\\job\\SendTaskQuartzJob.java::private String mailFrom;,
wdOutParamEnume,1,WorkflowDriverManagerTest::powerstone\\test\\org\\powerstone\\workflow\\service\\WorkflowDriverManagerTest.java::WFDriverOutputParamEnume wdOutParamEnume;,
flowNodeBindings,1,FlowDeploy::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowDeploy.java::private List flowNodeBindings = new ArrayList();,
distributable,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String distributable;,
refuseUser,1,FlowTaskRefuse::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTaskRefuse.java::private String refuseUser;,
DEFAULT_TOKEN_LIFE_CYCLE,1,AuthenticateManagerImpl::powerstone\\src\\org\\powerstone\\ca\\service\\impl\\AuthenticateManagerImpl.java::private final static String DEFAULT_TOKEN_LIFE_CYCLE = "1800000";,
driverOutputParamEnumeID,1,WFDriverOutputParamEnume::powerstone\\src\\org\\powerstone\\workflow\\model\\WFDriverOutputParamEnume.java::private Long driverOutputParamEnumeID = new Long( -1);,
splitType,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String splitType;,
token,1,UserToken::powerstone\\src\\org\\powerstone\\ca\\model\\UserToken.java::private String token;,
performerDetail,1,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::private String performerDetail;,
ERROR_FLOWTASK_NOT_TASKOWNER,1,ExceptionMessage::powerstone\\src\\org\\powerstone\\workflow\\exception\\ExceptionMessage.java::public static final String ERROR_FLOWTASK_NOT_TASKOWNER =,
flowProcID,1,FlowProc::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProc.java::private Long flowProcID = new Long( -1);,
ANONYMOUS_USER_NAME,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::public static final String ANONYMOUS_USER_NAME = "Anonymous"; //����(δ��¼)�û���userName,
logID,1,UserToken::powerstone\\src\\org\\powerstone\\ca\\model\\UserToken.java::private Long logID = new Long( -1);,
paramEnumeBindingID,1,FlowNodeOutputParamEnumeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeOutputParamEnumeBinding.java::private Long paramEnumeBindingID = new Long( -1);,
_nodesList,1,TreeMaker::powerstone\\src\\org\\powerstone\\util\\TreeMaker.java::List _nodesList;,
fileDAO,1,FlowMetaFileDAOJDBCTest::powerstone\\test\\org\\powerstone\\workflow\\dao\\FlowMetaFileDAOJDBCTest.java::private FlowMetaFileDAO fileDAO = null;,
wdOutParam5,1,ADreamBikeTest::powerstone\\test\\org\\powerstone\\workflow\\service\\ADreamBikeTest.java::WFDriverOutputParam wdOutParam5;,
wdOutParam4,1,ADreamBikeTest::powerstone\\test\\org\\powerstone\\workflow\\service\\ADreamBikeTest.java::WFDriverOutputParam wdOutParam4;,
workflowMetas,1,BusinessType::powerstone\\src\\org\\powerstone\\workflow\\model\\BusinessType.java::private List workflowMetas = new ArrayList();,
wdOutParam6,1,ADreamBikeTest::powerstone\\test\\org\\powerstone\\workflow\\service\\ADreamBikeTest.java::WFDriverOutputParam wdOutParam6;,
rolePrefix,1,DaoAuthenticationService::powerstone\\src\\org\\powerstone\\acegi\\service\\DaoAuthenticationService.java::private String rolePrefix = "";,
taskCandidateUserID,1,NewTask::powerstone\\src\\org\\powerstone\\workflow\\model\\NewTask.java::private String taskCandidateUserID;,
stateID,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String stateID;,
ANONYMOUS_USER_ID,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::public static final String ANONYMOUS_USER_ID = "-1"; //����(δ��¼)�û���userID,
flowMetaFile,1,FlowMetaFileDAOJDBCTest::powerstone\\test\\org\\powerstone\\workflow\\dao\\FlowMetaFileDAOJDBCTest.java::private FlowMetaFile flowMetaFile;,
flowDriverID,1,WorkflowDriver::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowDriver.java::private Long flowDriverID = new Long( -1);,
validateStartFlow,1,WorkflowEngineImpl::powerstone\\src\\org\\powerstone\\workflow\\service\\impl\\WorkflowEngineImpl.java::public boolean validateStartFlow = VALIDATE_START_FLOW;,
loadResourcesQuery,1,DaoAuthenticationService::powerstone\\src\\org\\powerstone\\acegi\\service\\DaoAuthenticationService.java::private String loadResourcesQuery;,
TASK_STATE_LOCKED,1,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::public static final String TASK_STATE_LOCKED = "locked";,
checkboxName,1,TreeMaker::powerstone\\src\\org\\powerstone\\workflow\\util\\TreeMaker.java::private String checkboxName;,
webModule,1,Resource::powerstone\\src\\org\\powerstone\\ca\\model\\Resource.java::private WebModule webModule;,
taskManagerBeanName,1,WorkflowFactoryPlugin::powerstone\\src\\org\\powerstone\\workflow\\flowdriver\\WorkflowFactoryPlugin.java::private String taskManagerBeanName = DEFAULT_TASK_MANAGER_BEAN_NAME;,
OTHER_BUSINESS_TYPE_ID,1,BusinessType::powerstone\\src\\org\\powerstone\\workflow\\model\\BusinessType.java::public static final Long OTHER_BUSINESS_TYPE_ID = new Long( -1);,
readURL,1,WorkflowDriver::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowDriver.java::private String readURL;,
initialValue,1,FlowDataField::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowDataField.java::private String initialValue;,
USER_STATE_NORMAL,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::public static final String USER_STATE_NORMAL = "1";,
DEPLOY_STATE_READY,1,FlowDeploy::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowDeploy.java::public static final String DEPLOY_STATE_READY = "ready";,
flowProcRelativeDatas,1,FlowProc::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProc.java::private java.util.List flowProcRelativeDatas = new ArrayList();,
flowMetaDAO,1,FlowMetaManagerImpl::powerstone\\src\\org\\powerstone\\workflow\\service\\impl\\FlowMetaManagerImpl.java::private WorkflowMetaDAO flowMetaDAO;,
authoritiesByUsernameQuery,1,DaoAuthenticationService::powerstone\\src\\org\\powerstone\\acegi\\service\\DaoAuthenticationService.java::private String authoritiesByUsernameQuery;,
ERROR_URL,1,CAFilter::powerstone\\src\\org\\powerstone\\ca\\CAFilter.java::private String ERROR_URL;,
USER_STATE_DISABLED,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::public static final String USER_STATE_DISABLED = "3";,
ipAddress,1,UserToken::powerstone\\src\\org\\powerstone\\ca\\model\\UserToken.java::private String ipAddress;,
alt,1,HasRightToDoTag::powerstone\\src\\org\\powerstone\\ca\\tags\\HasRightToDoTag.java::protected String alt = "";,
performerRule,1,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::private String performerRule = FLOW_PERFORMER_STATIC;,
flowRolePerformers,1,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::private List flowRolePerformers = new ArrayList();,
WEB_MODULE_ID,1,CAFilter::powerstone\\src\\org\\powerstone\\ca\\CAFilter.java::private String WEB_MODULE_ID;,
ERROR_FLOWMETAFILE_NO_METAS,1,ExceptionMessage::powerstone\\src\\org\\powerstone\\workflow\\exception\\ExceptionMessage.java::public static final String ERROR_FLOWMETAFILE_NO_METAS,
taskUsers,1,FlowTask::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowTask.java::private List taskUsers = new ArrayList();,
flowDeployName,1,FlowDeploy::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowDeploy.java::private String flowDeployName;,
toNodeID,1,FlowProcTransition::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransition.java::private String toNodeID;,
variableToProcessIN,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String[] variableToProcessIN;,
wfDriverInputParam,1,FlowNodeInputParamBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeInputParamBinding.java::private WFDriverInputParam wfDriverInputParam;,
fieldName,1,FlowDataField::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowDataField.java::private String fieldName;,
USER_STATE_REMOVED,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::public static final String USER_STATE_REMOVED = "2";,
FLOW_PERFORMER_VARIABLE,1,FlowNodeBinding::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowNodeBinding.java::public final static String FLOW_PERFORMER_VARIABLE = "4";,
personState,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String personState;,
flowDeploies,1,WorkflowMeta::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowMeta.java::private List flowDeploies = new ArrayList();,
DEPLOY_STATE_RUNNING,1,FlowDeploy::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowDeploy.java::public static final String DEPLOY_STATE_RUNNING = "running";,
convertUrlToLowercaseBeforeComparison,1,CacheBaseUrlDefinitionSource::powerstone\\src\\org\\powerstone\\acegi\\intercept\\web\\CacheBaseUrlDefinitionSource.java::private boolean convertUrlToLowercaseBeforeComparison = false;,
taskMemo,1,TaskEmail::powerstone\\src\\org\\powerstone\\workflow\\job\\TaskEmail.java::private String taskMemo;,
_targetFrame,1,TreeMaker::powerstone\\src\\org\\powerstone\\util\\TreeMaker.java::private String _targetFrame;,
mailSender,1,SendTaskQuartzJob::powerstone\\src\\org\\powerstone\\workflow\\job\\SendTaskQuartzJob.java::private JavaMailSender mailSender;,
_webModule,1,ResourceDAOTest::powerstone\\test\\org\\powerstone\\ca\\dao\\ResourceDAOTest.java::WebModule _webModule = null;,
hrefLink,1,TreeMaker::powerstone\\src\\org\\powerstone\\workflow\\util\\TreeMaker.java::private String hrefLink;,
mailTitle,1,SendTaskQuartzJob::powerstone\\src\\org\\powerstone\\workflow\\job\\SendTaskQuartzJob.java::private String mailTitle;,
lastAccessTime,1,UserToken::powerstone\\src\\org\\powerstone\\ca\\model\\UserToken.java::private String lastAccessTime;,
DEFAULT_FLOW_ENGINE_BEAN_NAME,1,WorkflowFactoryPlugin::powerstone\\src\\org\\powerstone\\workflow\\flowdriver\\WorkflowFactoryPlugin.java::public static final String DEFAULT_FLOW_ENGINE_BEAN_NAME = "workflowEngine";,
accessLevel,1,FlowMetaFile::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowMetaFile.java::private String accessLevel;,
procTransaction,1,FlowTaskDAOTest::powerstone\\test\\org\\powerstone\\workflow\\dao\\FlowTaskDAOTest.java::FlowProcTransaction procTransaction = null;,
groups,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::private List groups = new ArrayList();,
resources,1,WebModule::powerstone\\src\\org\\powerstone\\ca\\model\\WebModule.java::private List resources = new ArrayList();,
RESOURCE_TYPE_URL,1,Resource::powerstone\\src\\org\\powerstone\\acegi\\resource\\Resource.java::public static final String RESOURCE_TYPE_URL = "URL";,
realName,1,User::powerstone\\src\\org\\powerstone\\ca\\model\\User.java::private String realName;,
useAntPath,1,CacheBaseUrlDefinitionSource::powerstone\\src\\org\\powerstone\\acegi\\intercept\\web\\CacheBaseUrlDefinitionSource.java::private boolean useAntPath = true;,
webModuleName,1,WebModule::powerstone\\src\\org\\powerstone\\ca\\model\\WebModule.java::private String webModuleName;,
joinType,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String joinType;,
VARIABLE_TO_PROCESS_OUT,1,FlowMetaConstants::powerstone\\src\\org\\powerstone\\workflow\\util\\FlowMetaConstants.java::public static final String VARIABLE_TO_PROCESS_OUT = "VariableToProcess_OUT";,
transactionState,1,FlowProcTransaction::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowProcTransaction.java::private String transactionState = TRANSACTION_STATE_ACTIVE;,
preTrans,1,WorkflowNode::powerstone\\src\\org\\powerstone\\workflow\\model\\WorkflowNode.java::private String[] preTrans;,
previewImage,1,FlowMetaFileStore::powerstone\\src\\org\\powerstone\\workflow\\model\\FlowMetaFileStore.java::private java.sql.Blob previewImage;,
