BranchMainCtrl private BranchListCtrl branchListCtrl,applicationContext guiControllers xml property name branchListCtrl ref branchListCtrl,1,zksample2\zkoss\src\main\java\de\forsthaus\webui\branch\BranchMainCtrl.java,zksample2\zkoss\src\main\resources\applicationContext-guiControllers.xml,branchListCtrl,http www springframework org schema beans w XMLSchema instance aop tx context p spring xsd applicationContextProvider de forsthaus util ApplicationContextProvider indexCtrl webui index IndexCtrl basisCtrl prototype officeService testCtrl example TestCtrl pagedListWrapperBranche pagedListWrapper pagedListWrapperCustomer dashboardMainCtrl dashboard DashboardMainCtrl articleMainCtrl article ArticleMainCtrl articleListCtrl articleDetailCtrl ArticleListCtrl basisListCtrl ArticleDetailCtrl branchMainCtrl branch BranchMainCtrl brancheService branchListCtrl branchDetailCtrl BranchListCtrl BranchDetailCtrl customerListCtrl customer CustomerListCtrl customerService customerDialogCtrl CustomerDialogCtrl chartService customerChartCtrl CustomerChartCtrl customerSearchCtrl CustomerSearchCtrl guestBookListCtrl guestbook GuestBookListCtrl guestBookService guestBookDialogCtrl GuestBookDialogCtrl calendarMainCtrl calendar CalendarMainCtrl calendarEventService createEventCtrl CalendarCreateEventCtrl editEventCtrl CalendarEditEventCtrl documentationCtrl documentation DocumentationCtrl blogCtrl blog BlogCtrl codesCtrl codes CodesCtrl officeMainCtrl office OfficeMainCtrl officeListCtrl officeDetailCtrl OfficeListCtrl OfficeDetailCtrl orderListCtrl order OrderListCtrl orderService plwOrders plwOrderpositions plwCustomers orderDialogCtrl OrderDialogCtrl orderPositionDialogCtrl OrderPositionDialogCtrl plwArticles userListCtrl security user UserListCtrl userService userDialogCtrl UserDialogCtrl myUserSettingsCtrl MyUserSettingsCtrl secLoginlogMainCtrl logging loginlog SecLoginlogMainCtrl loginLoggingService secLoginlogListCtrl SecLoginlogListCtrl guiLoginLoggingService secLoginlogStatisticCtrl SecLoginlogStatisticCtrl secGroupListCtrl group SecGroupListCtrl securityService secGroupDialogCtrl SecGroupDialogCtrl secGrouprightCtrl groupright SecGrouprightCtrl plwSecGroups plwSecRights addGrouprightDialogCtrl AddGrouprightDialogCtrl secRightListCtrl right SecRightListCtrl secRightDialogCtrl SecRightDialogCtrl secRoleListCtrl role SecRoleListCtrl secRoleDialogCtrl SecRoleDialogCtrl secRolegroupCtrl rolegroup SecRolegroupCtrl plwSecRoles secUserroleCtrl userrole SecUserroleCtrl plwSecUsers reportService services report service impl ReportServiceImpl orderDAO orderpositionDAO customerDAO officeDAO brancheDAO hibernateStatisticsCtrl debug HibernateStatisticsCtrl guiHibernateStatisticsService gridPagedListWrapper pagedGridWrapper hibernateStatisticsDetailCtrl HibernateStatisticsDetailCtrl userWorkspace UserWorkspace session true GFCBaseCtrl GFCBaseListCtrl pagging PagedListWrapper pagedListService pagedBindingListWrapper PagedBindingListWrapper PagedGridWrapper messageBarCtrl MessageBarCtrl statusBarCtrl StatusBarCtrl userBarCtrl UserBarCtrl helpWindowCtrl HelpWindowCtrl mainMenuCtrl common menu MainMenuCtrl treeMainMenuFactory treeMenuFactory dropDownMenuFactory djReportStyles reports template DJReportStyles, br Main controller for the branch main module zul file WEB INF pages branchMain b WORKS with annotated databinding mechanism This class creates Tabs TabPanels The components data to all tabs are created on demand first time selecting tab holds getters setters used beans sets in related In child controllers their pointed this mainTabController changes sge modified zk x complete Annotated Databinding Managed BranchListCtrl Branch List BranchenListe BranchDetailCtrl Details BranchenDetails author bbruhns Stephan Gerth All that defined here and have a corresponding component same id getting autowired by our extends GFCBaseCtrl GenericForwardComposer filter Component Events When new button is clicked param event throws InterruptedException Business Logic Helpers User rights check Only set visible true if logged user right it from spring framework users grantedAuthority Remember A only string Setter Getter COMPONENTS OTHERS aurowired checkRights Button CRUD buttons autowire Tab Controllers access dataBinders ServiceDAOs Domain Classes always copy bean before modifying Used reseting default constructor Set an alias composer name parameter recurse false avoid problems managing more than one page Otherwise would be overridden can ends curious error messages Automatically called method Exception logger debug toString create Controller Disable not during working Initiate loading customerList editMode tabBranchList selected Loads into IOException Check tabpanel already loaded tabPanelBranchDetail refresh Binding when checkBox Show filtering checked search help Secured BranchMain btnNew save cancel delete print branches list go record previous next last Filter like empty unCheck of Detail If so do searchObject init sorting Change BindingListModel get current later checking we must change selection Removes Filters shows text boxes clear Cancel action Reset values its origin UI back readonly disable mode edit reset original object dataBinder editable Mode Sets writable Checks NEEDED TABS contents simulate onSelect calling sendEvent work beanCreation little bit deeper because preCreated remember old vars click EditBtn every focus Deletes Bean DB them demo confirm box TODO Auto generated catch block database Saves involved Beans several saving successfully actualize as origins StatusBar show objects statusBar Stores originBeans Objects backend DO NOT BREAK THE TIERS We don t DomainObject frontend GET databinded Refresh binding ButtonStatus New Skip Leaf through models according navigation row listbox model exists binded So BeanCreation After which calculate rowIndex call showing master detail MASTERS Resizes container resize fill Listbox Opens screen comp ForwardEvent getOrigin getTarget HashMap String Object map put parentComponent Executions createComponents util helpWindow windowBranchMain stop propagation will ALL events namespace btnHelp standard application often appears getRealOrigin stopPropagation s properties modification canceled see doResetToInitValues property doStoreInitValues Bug DataBinder move Master BEANS CONTROLLERS SERVICES BranchMainCtrl GFCBaseCtrlimplementsSerializable serialVersionUID tabbox tabBranchDetail tabPanelBranchList checkbox ShowAll tb Name Search BranchName btnCtroller ClassPrefix btnCtrlBranch btnEdit btnDelete btnSave btnCancel btnFirst btnPrevious btnNext btnLast btnPrint branchListCtrl branchDetailCtrl selectedBranche brancheService originalBranche doAfterCompose window Optional  super self setAttribute onCreate ButtonStatusCtrl getUserWorkspace null doCheckRights setSelected ZksampleCommonUtils createTabPanelContent ModuleMainController branchList setInitEdit getFirstChild return getBranchDetailCtrl setBranche getSelectedBranche getBinder loadAll branchDetail onCheck doBranchListShowAll onClick doBranchListSearchLikeBranchName doHelp doNew doSave doEdit doDelete doCancel btnRefresh doResizeSelectedTab final Window win Path getComponent outerIndexWindow BranchSimpleDJReport doSkip getValue isEmpty setChecked getBranchListCtrl HibernateSearchObject Branche searchObjBranch getCountRows addFilter braBezeichnung OP ILIKE addSort getPagedBindingListWrapper setSearchObject currentTab getSelectedTab equals else setValue clearFilters doReadOnlyMode Event setBtnStatus Edit txtb BranchText aBranche getId ZksampleMessageUtils doShowNotAllowedForDemoRecords msg Labels getLabel message Question Are you sure n getBraBezeichnung title Deleting Record MultiLineMessageBox doSetTemplate Messagebox YES NO QUESTION EventListener Override public void onEvent evt switch Integer getData intValue case try deleteBean e printStackTrace break private getBrancheService DataAccessException showErrorMessage getMostSpecificCause setSelectedBranche doFillListbox saveAll saveOrUpdate getBranche postEvent getListBoxBranch str EventQueues lookup selectedObjectEventQueue DESKTOP publish onChangeSelectedObject finally getNewBranche setInitNew BindingListModelList blml getModel size int index indexOf ON SELECT setSelectedIndex doFitSize doShowNotImplementedMessage setOriginalBranche ZksampleBeanUtils cloneBean IllegalAccessException throw RuntimeException InstantiationException InvocationTargetException NoSuchMethodException getOriginalBranche invalidate UserWorkspace workspace setVisible isAllowed setBranches getBranches setBranchListCtrl setBranchDetailCtrl setBrancheService
JRreportWindow private transient String type,Customer hbm xml property name kunOrt type string,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\spring-hibernate-backend\src\main\resources\de\forsthaus\backend\model\Customer.hbm.xml,type,kunde seq de forsthaus backend model Customer id long kun sequence version VERSION integer office Office join false fil true branche Branche select bra kunNr string nr kunMatchcode matchcode kunName name kunOrt ort kunMahnsperre java lang Boolean mahnsperre orders auf Order, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,Orderposition hbm xml version name version column VERSION type integer,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\spring-hibernate-backend\src\main\resources\de\forsthaus\backend\model\Orderposition.hbm.xml,type,auftragposition seq de forsthaus backend model Orderposition id long aup sequence version VERSION integer order Order join auf true article Article art aupPosition java lang Integer position aupMenge big decimal menge aupEinzelwert einzelwert aupGesamtwert gesamtwert, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,MyCalendarEvent hbm xml property name endDate type timestamp,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\spring-hibernate-backend\src\main\resources\de\forsthaus\backend\model\MyCalendarEvent.hbm.xml,type,calendar event seq de forsthaus backend model MyCalendarEvent id long cle sequence version VERSION integer title string content true beginDate timestamp begin date endDate end headerColor header color contentColor locked java lang Boolean secUser SecUser select usr, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,core dsp tld type,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\zkoss\src\main\webapp\WEB-INF\tld\web\core.dsp.tld,type,http www zkoss org dsp web core Core methods and tags for zweb in DSP Provides the context mutually exclusive conditional execution choose servlet action Choose Iterators thru a collection array of items forEach ForEach Tests whether an condition is true render child only tif if If Includes specified page include Include Represents last alternative within otherwise Otherwise Generates value into string out Out Sets info such as content type Page Remove attribute remove set Set link when When ServletFns fn Labels util resource boolean xel CommonFns toBoolean java lang Object Converts object to number Number toNumber int toInt integer decimal math BigDecimal toDecimal big String toString char toChar character class Classes Class forNameByThread Returns name isInstance second argument instance first tYou could specify or length map new Instantiates tThe parameter be either passed constructor two arguments third three fourth property Library getProperty library eatQuot StringFns Eliminates single double quotations avoid JavaScript injection cat Catenates strings Note null considered empty four five replace Replaces all occurenances with toLowerCase lower case toUpperCase upper trim Trims whitespaces split Splits based on given separator join Joins startsWith starts another endsWith substring from indexOf index element lastIndexOf l getLabel label key formats t targument attr XmlFns HTML XML tIf generated encodeURL Encoding URL prefix path provide session necessary URI contains it resolved current Locale tthe browser code encodeURIComponent Encodes used query escapeXML xml XMLs that special characters are quoted compatible twith isBrowser Whether request coming ttype param tAllowed values robot ie gecko opara safari mil hil means Internet Explorer not tor other isExplorer later isGecko Gecko tsuch Mozilla Firefox Camino isSafari Safari isOpera Opera void ActionContext Renders fragment getCurrentLocale Locales getCurrent locale testCurrentLocale testCurrent belongs tlanguage country language e g en zh Ignored US no at, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,Branche hbm xml property name braBezeichnung type string,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\spring-hibernate-backend\src\main\resources\de\forsthaus\backend\model\Branche.hbm.xml,type,branche seq de forsthaus backend model Branche id long bra sequence version VERSION integer braBezeichnung string bezeichnung true customers kun Customer, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,misc xml component name ProjectRootManager version languageLevel JDK project jdk name project jdk type JavaSDK,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\.idea\misc.xml,type,MavenProjectsManager originalFiles PROJECT DIR spring hibernate backend pom xml KeyGenZkoss PWA wasEnabledAtLeastOnce true ProjectRootManager JDK JavaSE JavaSDK file out, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,IpToCountry hbm xml property name ipcCountryName type string,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\spring-hibernate-backend\src\main\resources\de\forsthaus\backend\model\IpToCountry.hbm.xml,type,ipc ipcountry seq de forsthaus backend model IpToCountry id long sequence version VERSION integer ipcIpFrom ip from ipcIpTo to ipcCountryCode string country code ipcCountryName name, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,HibernateStatistics hbm xml type integer not null true,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\spring-hibernate-backend\src\main\resources\de\forsthaus\backend\model\HibernateStatistics.hbm.xml,type,hibernate statistics seq de forsthaus backend model HibernateStatistics id long sequence flushCount flushcount integer true prepareStatementCount preparestatementcount entityLoadCount entityloadcount entityUpdateCount entityupdatecount entityInsertCount entityinsertcount entityDeleteCount entitydeletecount entityFetchCount entityfetchcount collectionLoadCount collectionloadcount collectionUpdateCount collectionupdatecount collectionRemoveCount collectionremovecount collectionRecreateCount collectionrecreatecount collectionFetchCount collectionfetchcount queryExecutionCount queryexecutioncount queryExecutionMaxTime queryexecutionmaxtime optimisticFailureCount optimisticfailurecount queryExecutionMaxTimeQueryString queryexecutionmaxtimequerystring text finishTime finishtime timestamp callMethod callmethod javaFinishMs javafinishms hibernateEntityStatisticsSet select asc hibernateEntityStatisticsId HibernateEntityStatistics, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,HibernateStatistics hbm xml type integer not null true,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\spring-hibernate-backend\src\main\resources\de\forsthaus\backend\model\HibernateStatistics.hbm.xml,type,hibernate statistics seq de forsthaus backend model HibernateStatistics id long sequence flushCount flushcount integer true prepareStatementCount preparestatementcount entityLoadCount entityloadcount entityUpdateCount entityupdatecount entityInsertCount entityinsertcount entityDeleteCount entitydeletecount entityFetchCount entityfetchcount collectionLoadCount collectionloadcount collectionUpdateCount collectionupdatecount collectionRemoveCount collectionremovecount collectionRecreateCount collectionrecreatecount collectionFetchCount collectionfetchcount queryExecutionCount queryexecutioncount queryExecutionMaxTime queryexecutionmaxtime optimisticFailureCount optimisticfailurecount queryExecutionMaxTimeQueryString queryexecutionmaxtimequerystring text finishTime finishtime timestamp callMethod callmethod javaFinishMs javafinishms hibernateEntityStatisticsSet select asc hibernateEntityStatisticsId HibernateEntityStatistics, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,pom xml type jar type,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\spring-hibernate-backend\pom.xml,type,de forsthaus spring hibernate backend jar SNAPSHOT project artifactId version http sourceforge net projects zksample https tracker group id svn svnroot RELEASE basedir src lib UTF org core GA commons lang logj sf jasperreports com lowagie itext jfree jfreechart collections aspectj aspectjweaver javax transaction jta googlecode genericdao search slfj supercsv system libs SuperCSV with spiffy source all springframework orm web tx context test api compile junit javassist aop jdbc postgresql aspectjrt servlet hdatabase h Standard Maven repository repo maven ZK CE Repository mavensync zkoss EVAL Evaluation eval trg dao generic trunk springsource bundles release zt releases ZeroTurnaround Releases dav repos zeroturnaround nexus content repositories default JBoss jboss groups public milestone SpringSource Enterprise Bundle Milestone external External s S amazonaws zkmaven Plugin false snapshots Central Plugins Development codehaus central apache plugins clean plugin compiler target build sourceEncoding resources attach sources jrebel generate rebel xml process POM www w XMLSchema instance v xsd, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,HibernateEntityStatistics hbm xml property name fetchCount column fetchcount type integer,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\spring-hibernate-backend\src\main\resources\de\forsthaus\backend\model\HibernateEntityStatistics.hbm.xml,type,hibernate entity statistics seq de forsthaus backend model HibernateEntityStatistics id long sequence entityName entityname text true loadCount loadcount integer updateCount updatecount insertCount insertcount deleteCount deletecount fetchCount fetchcount optimisticFailureCount optimisticfailurecount hibernateStatistics hibernateentitystatisticsid HibernateStatistics, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,HibernateStatistics hbm xml type integer not null true,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\spring-hibernate-backend\src\main\resources\de\forsthaus\backend\model\HibernateStatistics.hbm.xml,type,hibernate statistics seq de forsthaus backend model HibernateStatistics id long sequence flushCount flushcount integer true prepareStatementCount preparestatementcount entityLoadCount entityloadcount entityUpdateCount entityupdatecount entityInsertCount entityinsertcount entityDeleteCount entitydeletecount entityFetchCount entityfetchcount collectionLoadCount collectionloadcount collectionUpdateCount collectionupdatecount collectionRemoveCount collectionremovecount collectionRecreateCount collectionrecreatecount collectionFetchCount collectionfetchcount queryExecutionCount queryexecutioncount queryExecutionMaxTime queryexecutionmaxtime optimisticFailureCount optimisticfailurecount queryExecutionMaxTimeQueryString queryexecutionmaxtimequerystring text finishTime finishtime timestamp callMethod callmethod javaFinishMs javafinishms hibernateEntityStatisticsSet select asc hibernateEntityStatisticsId HibernateEntityStatistics, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,Ip Country hbm xml version name version column VERSION type integer,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\spring-hibernate-backend\src\main\resources\de\forsthaus\backend\model\Ip4Country.hbm.xml,type,sys ipcountry seq de forsthaus backend model IpCountry id long ico sequence version VERSION integer icoIp ip icoCcdId ccd, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
JRreportWindow private transient String type,HibernateStatistics hbm xml type integer not null true,0,zksample2\zkoss\src\main\java\de\forsthaus\webui\reports\util\JRreportWindow.java,zksample2\spring-hibernate-backend\src\main\resources\de\forsthaus\backend\model\HibernateStatistics.hbm.xml,type,hibernate statistics seq de forsthaus backend model HibernateStatistics id long sequence flushCount flushcount integer true prepareStatementCount preparestatementcount entityLoadCount entityloadcount entityUpdateCount entityupdatecount entityInsertCount entityinsertcount entityDeleteCount entitydeletecount entityFetchCount entityfetchcount collectionLoadCount collectionloadcount collectionUpdateCount collectionupdatecount collectionRemoveCount collectionremovecount collectionRecreateCount collectionrecreatecount collectionFetchCount collectionfetchcount queryExecutionCount queryexecutioncount queryExecutionMaxTime queryexecutionmaxtime optimisticFailureCount optimisticfailurecount queryExecutionMaxTimeQueryString queryexecutionmaxtimequerystring text finishTime finishtime timestamp callMethod callmethod javaFinishMs javafinishms hibernateEntityStatisticsSet select asc hibernateEntityStatisticsId HibernateEntityStatistics, Creates a window with JasperReport in it author bbruhns sgerth The parent that calls the report if true shows ReportWindow ModalMode Report params like subreports title etc Reportname whole path must ends jasper s compiled JasperReports Datasource pdf xml Constructor br container param modal reportParams reportPathName ds type throws FileNotFoundException needed EventListener for closing Window sge We clear something to prevent errors or problems by opening several times TODO check this detach getChildren JRreportWindow WindowimplementsSerializable OnCloseReportEventListener serialVersionUID logger createReport Optional  Boolean null isEmpty throw new JRDataSource is empty setParent setTitle Sample ZKoss setVisible setMaximizable setMinimizable setSizable setClosable setHeight setWidth addEventListener onClose Jasperreport setId jasperReportId setSrc setParameters setDatasource setType appendChild try doModal catch final SuspendNotAllowedException e RuntimeException InterruptedException closeReportWindow isDebugEnabled debug and close onEvent event super
